t_us,E_eV,f,s
0.05,3.9811,0.0,0.0
0.1033,3.9811,0.0,0.0
0.11013,3.9811,0.0,0.0
0.1174,3.9811,0.0,0.0
0.12515,3.9811,0.0,0.0
0.13342,3.9811,0.0,0.0
0.14223,3.9811,0.0,0.0
0.15163,3.9811,0.0,0.0
0.16164,3.9811,0.0,0.0
0.17232,3.9811,0.0,0.0
0.1837,3.9811,0.0,0.0
0.19583,3.9811,0.0,0.0
0.20877,3.9811,0.0,0.0
0.22256,3.9811,0.0,0.0
0.23726,3.9811,0.0,0.0
0.25293,3.9811,0.0,0.0
0.26964,3.9811,0.0,0.0
0.28745,3.9811,0.0,0.0
0.30643,3.9811,0.0,0.0
0.32667,3.9811,0.0,0.0
0.34825,3.9811,0.0,0.0
0.37125,3.9811,0.0,0.0
0.39577,3.9811,0.0,0.0
0.42191,3.9811,0.0,0.0
0.44978,3.9811,0.0,0.0
0.47949,3.9811,0.0,0.0
0.51116,3.9811,26597.0,14982.0
0.54492,3.9811,35155000.0,14972000.0
0.58091,3.9811,380010000.0,101650000.0
0.61928,3.9811,1440600000.0,182950000.0
0.66019,3.9811,3162500000.0,280830000.0
0.70379,3.9811,6692200000.0,438340000.0
0.75028,3.9811,11193000000.0,555170000.0
0.79983,3.9811,20065000000.0,1083500000.0
0.85266,3.9811,26575000000.0,866340000.0
0.90898,3.9811,39345000000.0,1868900000.0
0.96902,3.9811,48427000000.0,1854700000.0
1.033,3.9811,65011000000.0,2216900000.0
1.1013,3.9811,72812000000.0,1732900000.0
1.174,3.9811,84891000000.0,2122300000.0
1.2515,3.9811,93668000000.0,2070100000.0
1.3342,3.9811,103980000000.0,2547400000.0
1.4223,3.9811,101450000000.0,1978400000.0
1.5163,3.9811,104380000000.0,2254600000.0
1.6164,3.9811,96493000000.0,1727200000.0
1.7232,3.9811,91537000000.0,2178600000.0
1.837,3.9811,88161000000.0,2301000000.0
1.9583,3.9811,79583000000.0,1671300000.0
2.0877,3.9811,71285000000.0,2003100000.0
2.2256,3.9811,63953000000.0,1464500000.0
2.3726,3.9811,54158000000.0,1245600000.0
2.5293,3.9811,48601000000.0,1404600000.0
2.6964,3.9811,38129000000.0,1647200000.0
2.8745,3.9811,29387000000.0,766990000.0
3.0643,3.9811,23871000000.0,677950000.0
3.2667,3.9811,20021000000.0,780810000.0
3.4825,3.9811,15950000000.0,534340000.0
3.7125,3.9811,13894000000.0,508520000.0
3.9577,3.9811,11182000000.0,448400000.0
4.2191,3.9811,9549200000.0,462180000.0
4.4978,3.9811,7887200000.0,303660000.0
4.7949,3.9811,7033100000.0,328450000.0
5.1116,3.9811,5549500000.0,247510000.0
5.4492,3.9811,4997600000.0,242380000.0
5.8091,3.9811,4651900000.0,258650000.0
6.1928,3.9811,3881700000.0,271720000.0
6.6019,3.9811,3173000000.0,165000000.0
7.0379,3.9811,2699000000.0,126580000.0
7.5028,3.9811,2222300000.0,135110000.0
7.9983,3.9811,2030200000.0,186580000.0
8.5266,3.9811,1531600000.0,87913000.0
9.0898,3.9811,1469200000.0,115620000.0
9.6902,3.9811,1049100000.0,70603000.0
10.33,3.9811,858530000.0,43957000.0
11.013,3.9811,787530000.0,65208000.0
11.74,3.9811,572270000.0,34680000.0
12.515,3.9811,468910000.0,36481000.0
13.342,3.9811,480280000.0,65462000.0
14.223,3.9811,367640000.0,47205000.0
15.163,3.9811,286420000.0,31936000.0
16.164,3.9811,240630000.0,45191000.0
17.232,3.9811,140250000.0,11767000.0
18.37,3.9811,112730000.0,12614000.0
19.583,3.9811,79148000.0,10424000.0
20.877,3.9811,49693000.0,10008000.0
22.256,3.9811,51182000.0,6592300.0
23.726,3.9811,42554000.0,11213000.0
25.293,3.9811,32042000.0,4604400.0
26.964,3.9811,16883000.0,2667500.0
28.745,3.9811,16310000.0,2474200.0
30.643,3.9811,11250000.0,3131900.0
32.667,3.9811,8584100.0,2933200.0
34.825,3.9811,51364000.0,45226000.0
37.125,3.9811,10175000.0,7611900.0
39.577,3.9811,3414900.0,1211600.0
42.191,3.9811,2621600.0,699170.0
44.978,3.9811,1232800.0,595450.0
47.949,3.9811,1922900.0,705140.0
51.116,3.9811,1607800.0,578980.0
54.492,3.9811,777620.0,354520.0
58.091,3.9811,7108700.0,4748600.0
61.928,3.9811,548830.0,232100.0
66.019,3.9811,1004800.0,308670.0
70.379,3.9811,768230.0,290620.0
75.028,3.9811,235610.0,139080.0
79.983,3.9811,117240.0,75936.0
85.266,3.9811,29962.0,29962.0
90.898,3.9811,53547.0,42275.0
96.902,3.9811,0.0,0.0
103.3,3.9811,0.0,0.0
110.13,3.9811,37432.0,37432.0
117.4,3.9811,0.0,0.0
125.15,3.9811,0.0,0.0
133.42,3.9811,0.0,0.0
142.23,3.9811,0.0,0.0
151.63,3.9811,0.0,0.0
161.64,3.9811,0.0,0.0
172.32,3.9811,0.0,0.0
183.7,3.9811,0.0,0.0
195.83,3.9811,0.0,0.0
208.77,3.9811,0.0,0.0
222.56,3.9811,0.0,0.0
237.26,3.9811,0.0,0.0
252.93,3.9811,0.0,0.0
269.64,3.9811,0.0,0.0
287.45,3.9811,0.0,0.0
306.43,3.9811,0.0,0.0
326.67,3.9811,0.0,0.0
348.25,3.9811,0.0,0.0
371.25,3.9811,0.0,0.0
395.77,3.9811,0.0,0.0
421.91,3.9811,0.0,0.0
449.78,3.9811,0.0,0.0
479.49,3.9811,0.0,0.0
511.16,3.9811,0.0,0.0
544.92,3.9811,0.0,0.0
580.91,3.9811,0.0,0.0
619.28,3.9811,0.0,0.0
660.19,3.9811,0.0,0.0
703.79,3.9811,0.0,0.0
750.28,3.9811,0.0,0.0
799.83,3.9811,0.0,0.0
852.66,3.9811,0.0,0.0
908.98,3.9811,0.0,0.0
969.02,3.9811,0.0,0.0
1033.0,3.9811,0.0,0.0
1101.3,3.9811,0.0,0.0
1174.0,3.9811,0.0,0.0
1251.5,3.9811,0.0,0.0
1334.2,3.9811,0.0,0.0
1422.3,3.9811,0.0,0.0
1516.3,3.9811,0.0,0.0
1616.4,3.9811,0.0,0.0
1723.2,3.9811,0.0,0.0
1837.0,3.9811,0.0,0.0
1958.3,3.9811,0.0,0.0
2087.7,3.9811,0.0,0.0
2225.6,3.9811,0.0,0.0
2372.6,3.9811,0.0,0.0
2529.3,3.9811,0.0,0.0
2696.4,3.9811,0.0,0.0
2874.5,3.9811,0.0,0.0
3064.3,3.9811,0.0,0.0
3266.7,3.9811,0.0,0.0
3482.5,3.9811,0.0,0.0
3712.5,3.9811,0.0,0.0
3957.7,3.9811,0.0,0.0
4219.1,3.9811,0.0,0.0
4497.8,3.9811,0.0,0.0
4794.9,3.9811,0.0,0.0
5111.6,3.9811,0.0,0.0
5449.2,3.9811,0.0,0.0
5809.1,3.9811,0.0,0.0
6192.8,3.9811,0.0,0.0
6601.9,3.9811,0.0,0.0
7037.9,3.9811,0.0,0.0
7502.8,3.9811,0.0,0.0
7998.3,3.9811,0.0,0.0
8526.6,3.9811,0.0,0.0
9089.8,3.9811,0.0,0.0
9690.2,3.9811,0.0,0.0
55000.0,3.9811,0.0,0.0
550000.0,3.9811,0.0,0.0
5500000.0,3.9811,0.0,0.0
