t_us,E_eV,f,s
0.05,1.5849,0.0,0.0
0.1033,1.5849,0.0,0.0
0.11013,1.5849,0.0,0.0
0.1174,1.5849,0.0,0.0
0.12515,1.5849,0.0,0.0
0.13342,1.5849,0.0,0.0
0.14223,1.5849,0.0,0.0
0.15163,1.5849,0.0,0.0
0.16164,1.5849,0.0,0.0
0.17232,1.5849,0.0,0.0
0.1837,1.5849,0.0,0.0
0.19583,1.5849,0.0,0.0
0.20877,1.5849,0.0,0.0
0.22256,1.5849,0.0,0.0
0.23726,1.5849,0.0,0.0
0.25293,1.5849,0.0,0.0
0.26964,1.5849,0.0,0.0
0.28745,1.5849,0.0,0.0
0.30643,1.5849,0.0,0.0
0.32667,1.5849,0.0,0.0
0.34825,1.5849,0.0,0.0
0.37125,1.5849,0.0,0.0
0.39577,1.5849,0.0,0.0
0.42191,1.5849,0.0,0.0
0.44978,1.5849,0.0,0.0
0.47949,1.5849,0.0,0.0
0.51116,1.5849,0.0,0.0
0.54492,1.5849,0.0,0.0
0.58091,1.5849,0.0,0.0
0.61928,1.5849,0.0,0.0
0.66019,1.5849,0.0,0.0
0.70379,1.5849,0.0,0.0
0.75028,1.5849,0.0,0.0
0.79983,1.5849,53108.0,33060.0
0.85266,1.5849,62059000.0,17935000.0
0.90898,1.5849,445680000.0,87398000.0
0.96902,1.5849,2079100000.0,330170000.0
1.033,1.5849,5628800000.0,914680000.0
1.1013,1.5849,10106000000.0,1371400000.0
1.174,1.5849,21775000000.0,1783400000.0
1.2515,1.5849,28839000000.0,1874500000.0
1.3342,1.5849,46039000000.0,2605800000.0
1.4223,1.5849,57120000000.0,2587600000.0
1.5163,1.5849,74746000000.0,3169200000.0
1.6164,1.5849,92366000000.0,3565300000.0
1.7232,1.5849,110280000000.0,3771700000.0
1.837,1.5849,123290000000.0,3982200000.0
1.9583,1.5849,133960000000.0,4058900000.0
2.0877,1.5849,144210000000.0,4138800000.0
2.2256,1.5849,146540000000.0,4088300000.0
2.3726,1.5849,142940000000.0,3830800000.0
2.5293,1.5849,133440000000.0,3629700000.0
2.6964,1.5849,132640000000.0,3660900000.0
2.8745,1.5849,115320000000.0,3148400000.0
3.0643,1.5849,113750000000.0,3253400000.0
3.2667,1.5849,97780000000.0,3031200000.0
3.4825,1.5849,84251000000.0,2603400000.0
3.7125,1.5849,75898000000.0,2239000000.0
3.9577,1.5849,58997000000.0,1840700000.0
4.2191,1.5849,51666000000.0,1829000000.0
4.4978,1.5849,41418000000.0,1453800000.0
4.7949,1.5849,31325000000.0,1234200000.0
5.1116,1.5849,23787000000.0,953850000.0
5.4492,1.5849,21602000000.0,918090000.0
5.8091,1.5849,18583000000.0,819520000.0
6.1928,1.5849,16968000000.0,824660000.0
6.6019,1.5849,11715000000.0,620870000.0
7.0379,1.5849,10370000000.0,541290000.0
7.5028,1.5849,8890300000.0,474740000.0
7.9983,1.5849,7497000000.0,391340000.0
8.5266,1.5849,6025000000.0,333180000.0
9.0898,1.5849,5785400000.0,365060000.0
9.6902,1.5849,4838500000.0,345960000.0
10.33,1.5849,3924000000.0,255850000.0
11.013,1.5849,3486000000.0,255870000.0
11.74,1.5849,3157500000.0,191340000.0
12.515,1.5849,2542700000.0,173660000.0
13.342,1.5849,2013700000.0,145790000.0
14.223,1.5849,1739500000.0,136200000.0
15.163,1.5849,1442100000.0,131090000.0
16.164,1.5849,1365400000.0,103910000.0
17.232,1.5849,1267100000.0,229600000.0
18.37,1.5849,799030000.0,63523000.0
19.583,1.5849,641940000.0,61177000.0
20.877,1.5849,543710000.0,72042000.0
22.256,1.5849,432050000.0,47223000.0
23.726,1.5849,334520000.0,34957000.0
25.293,1.5849,280370000.0,30336000.0
26.964,1.5849,205110000.0,36079000.0
28.745,1.5849,159750000.0,26102000.0
30.643,1.5849,86713000.0,11593000.0
32.667,1.5849,90327000.0,23530000.0
34.825,1.5849,44372000.0,5688500.0
37.125,1.5849,69133000.0,21044000.0
39.577,1.5849,30431000.0,6171400.0
42.191,1.5849,35240000.0,9789800.0
44.978,1.5849,12957000.0,2831100.0
47.949,1.5849,8381700.0,1800400.0
51.116,1.5849,10710000.0,3465700.0
54.492,1.5849,4276500.0,1240600.0
58.091,1.5849,4066300.0,1088100.0
61.928,1.5849,10759000.0,7481600.0
66.019,1.5849,6652200.0,3808400.0
70.379,1.5849,2436300.0,792780.0
75.028,1.5849,2223100.0,694490.0
79.983,1.5849,1711400.0,681830.0
85.266,1.5849,758360.0,389800.0
90.898,1.5849,764840.0,502340.0
96.902,1.5849,1553300.0,584970.0
103.3,1.5849,809610.0,365300.0
110.13,1.5849,594090.0,292410.0
117.4,1.5849,633640.0,278490.0
125.15,1.5849,147020.0,119070.0
133.42,1.5849,60321.0,60321.0
142.23,1.5849,72419.0,55205.0
151.63,1.5849,86414.0,86414.0
161.64,1.5849,0.0,0.0
172.32,1.5849,0.0,0.0
183.7,1.5849,0.0,0.0
195.83,1.5849,0.0,0.0
208.77,1.5849,0.0,0.0
222.56,1.5849,0.0,0.0
237.26,1.5849,0.0,0.0
252.93,1.5849,0.0,0.0
269.64,1.5849,0.0,0.0
287.45,1.5849,0.0,0.0
306.43,1.5849,0.0,0.0
326.67,1.5849,0.0,0.0
348.25,1.5849,0.0,0.0
371.25,1.5849,0.0,0.0
395.77,1.5849,0.0,0.0
421.91,1.5849,0.0,0.0
449.78,1.5849,0.0,0.0
479.49,1.5849,0.0,0.0
511.16,1.5849,0.0,0.0
544.92,1.5849,0.0,0.0
580.91,1.5849,0.0,0.0
619.28,1.5849,0.0,0.0
660.19,1.5849,0.0,0.0
703.79,1.5849,0.0,0.0
750.28,1.5849,0.0,0.0
799.83,1.5849,0.0,0.0
852.66,1.5849,0.0,0.0
908.98,1.5849,0.0,0.0
969.02,1.5849,0.0,0.0
1033.0,1.5849,0.0,0.0
1101.3,1.5849,0.0,0.0
1174.0,1.5849,0.0,0.0
1251.5,1.5849,0.0,0.0
1334.2,1.5849,0.0,0.0
1422.3,1.5849,0.0,0.0
1516.3,1.5849,0.0,0.0
1616.4,1.5849,0.0,0.0
1723.2,1.5849,0.0,0.0
1837.0,1.5849,0.0,0.0
1958.3,1.5849,0.0,0.0
2087.7,1.5849,0.0,0.0
2225.6,1.5849,0.0,0.0
2372.6,1.5849,0.0,0.0
2529.3,1.5849,0.0,0.0
2696.4,1.5849,0.0,0.0
2874.5,1.5849,0.0,0.0
3064.3,1.5849,0.0,0.0
3266.7,1.5849,0.0,0.0
3482.5,1.5849,0.0,0.0
3712.5,1.5849,0.0,0.0
3957.7,1.5849,0.0,0.0
4219.1,1.5849,0.0,0.0
4497.8,1.5849,0.0,0.0
4794.9,1.5849,0.0,0.0
5111.6,1.5849,0.0,0.0
5449.2,1.5849,0.0,0.0
5809.1,1.5849,0.0,0.0
6192.8,1.5849,0.0,0.0
6601.9,1.5849,0.0,0.0
7037.9,1.5849,0.0,0.0
7502.8,1.5849,0.0,0.0
7998.3,1.5849,0.0,0.0
8526.6,1.5849,0.0,0.0
9089.8,1.5849,0.0,0.0
9690.2,1.5849,0.0,0.0
55000.0,1.5849,0.0,0.0
550000.0,1.5849,0.0,0.0
5500000.0,1.5849,0.0,0.0
