t_us,E_eV,f,s
0.05,4466.8,0.0,0.0
0.1033,4466.8,2029300000.0,20293000.0
0.11013,4466.8,1798700000.0,18346000.0
0.1174,4466.8,1636300000.0,17017000.0
0.12515,4466.8,1472000000.0,15750000.0
0.13342,4466.8,1268300000.0,13951000.0
0.14223,4466.8,1083900000.0,12356000.0
0.15163,4466.8,944650000.0,11147000.0
0.16164,4466.8,803610000.0,9884400.0
0.17232,4466.8,670030000.0,8509400.0
0.1837,4466.8,586220000.0,7796700.0
0.19583,4466.8,489880000.0,6760300.0
0.20877,4466.8,427680000.0,6158500.0
0.22256,4466.8,360130000.0,5402000.0
0.23726,4466.8,287860000.0,4605800.0
0.25293,4466.8,241150000.0,4075500.0
0.26964,4466.8,191510000.0,3428000.0
0.28745,4466.8,169470000.0,3118300.0
0.30643,4466.8,131950000.0,2586300.0
0.32667,4466.8,108400000.0,2276500.0
0.34825,4466.8,87399000.0,1940200.0
0.37125,4466.8,69047000.0,1664000.0
0.39577,4466.8,56504000.0,1452200.0
0.42191,4466.8,43007000.0,1182700.0
0.44978,4466.8,36661000.0,1074200.0
0.47949,4466.8,29854000.0,937420.0
0.51116,4466.8,20134000.0,698640.0
0.54492,4466.8,15501000.0,590570.0
0.58091,4466.8,12771000.0,556820.0
0.61928,4466.8,9236700.0,425810.0
0.66019,4466.8,6889300.0,352040.0
0.70379,4466.8,4936000.0,282830.0
0.75028,4466.8,3213500.0,202770.0
0.79983,4466.8,2252300.0,158110.0
0.85266,4466.8,2127200.0,195270.0
0.90898,4466.8,1186600.0,131000.0
0.96902,4466.8,1021000.0,122010.0
1.033,4466.8,682530.0,78491.0
1.1013,4466.8,440750.0,75677.0
1.174,4466.8,303170.0,48841.0
1.2515,4466.8,255740.0,42529.0
1.3342,4466.8,227920.0,46882.0
1.4223,4466.8,104960.0,22230.0
1.5163,4466.8,78114.0,19505.0
1.6164,4466.8,82403.0,19118.0
1.7232,4466.8,79644.0,21894.0
1.837,4466.8,98279.0,19528.0
1.9583,4466.8,45755.0,13205.0
2.0877,4466.8,91248.0,31079.0
2.2256,4466.8,53169.0,11671.0
2.3726,4466.8,11831.0,3979.9
2.5293,4466.8,10792.0,6503.1
2.6964,4466.8,3400.5,1606.8
2.8745,4466.8,775.27,775.27
3.0643,4466.8,904.49,632.69
3.2667,4466.8,0.0,0.0
3.4825,4466.8,1920.3,1920.3
3.7125,4466.8,274.87,274.87
3.9577,4466.8,0.0,0.0
4.2191,4466.8,0.0,0.0
4.4978,4466.8,0.0,0.0
4.7949,4466.8,0.0,0.0
5.1116,4466.8,0.0,0.0
5.4492,4466.8,0.0,0.0
5.8091,4466.8,0.0,0.0
6.1928,4466.8,0.0,0.0
6.6019,4466.8,0.0,0.0
7.0379,4466.8,0.0,0.0
7.5028,4466.8,0.0,0.0
7.9983,4466.8,0.0,0.0
8.5266,4466.8,0.0,0.0
9.0898,4466.8,0.0,0.0
9.6902,4466.8,0.0,0.0
10.33,4466.8,0.0,0.0
11.013,4466.8,0.0,0.0
11.74,4466.8,0.0,0.0
12.515,4466.8,0.0,0.0
13.342,4466.8,0.0,0.0
14.223,4466.8,0.0,0.0
15.163,4466.8,0.0,0.0
16.164,4466.8,0.0,0.0
17.232,4466.8,0.0,0.0
18.37,4466.8,0.0,0.0
