t_us,E_eV,f,s
0.05,562.34,0.0,0.0
0.1033,562.34,2535300000.0,64396000.0
0.11013,562.34,3421200000.0,71161000.0
0.1174,562.34,4401600000.0,80549000.0
0.12515,562.34,5647500000.0,88665000.0
0.13342,562.34,6523900000.0,92639000.0
0.14223,562.34,7307400000.0,93534000.0
0.15163,562.34,8084000000.0,97008000.0
0.16164,562.34,8294600000.0,93729000.0
0.17232,562.34,8488000000.0,90822000.0
0.1837,562.34,8612300000.0,87846000.0
0.19583,562.34,8280800000.0,82808000.0
0.20877,562.34,7837200000.0,76021000.0
0.22256,562.34,7262800000.0,70449000.0
0.23726,562.34,6439600000.0,63752000.0
0.25293,562.34,5520200000.0,56858000.0
0.26964,562.34,4807700000.0,51442000.0
0.28745,562.34,4135700000.0,45907000.0
0.30643,562.34,3348700000.0,39180000.0
0.32667,562.34,2812700000.0,35159000.0
0.34825,562.34,2360700000.0,30689000.0
0.37125,562.34,1994200000.0,26921000.0
0.39577,562.34,1618100000.0,23625000.0
0.42191,562.34,1352800000.0,20562000.0
0.44978,562.34,1112000000.0,18126000.0
0.47949,562.34,956420000.0,16355000.0
0.51116,562.34,776340000.0,13819000.0
0.54492,562.34,645070000.0,12321000.0
0.58091,562.34,529570000.0,10327000.0
0.61928,562.34,439480000.0,9009300.0
0.66019,562.34,376860000.0,7951800.0
0.70379,562.34,307670000.0,6984100.0
0.75028,562.34,254430000.0,5979000.0
0.79983,562.34,214140000.0,5439100.0
0.85266,562.34,172100000.0,4612300.0
0.90898,562.34,140080000.0,3866200.0
0.96902,562.34,115440000.0,3359200.0
1.033,562.34,88249000.0,2762200.0
1.1013,562.34,73287000.0,2623700.0
1.174,562.34,57512000.0,2197000.0
1.2515,562.34,47698000.0,1822100.0
1.3342,562.34,32045000.0,1422800.0
1.4223,562.34,29512000.0,1407700.0
1.5163,562.34,23534000.0,1254400.0
1.6164,562.34,14809000.0,897440.0
1.7232,562.34,12178000.0,751380.0
1.837,562.34,8102900.0,576930.0
1.9583,562.34,6161300.0,486740.0
2.0877,562.34,4968900.0,430810.0
2.2256,562.34,2876700.0,300040.0
2.3726,562.34,2396500.0,279670.0
2.5293,562.34,1581100.0,201270.0
2.6964,562.34,929580.0,131160.0
2.8745,562.34,1102100.0,194630.0
3.0643,562.34,967460.0,211780.0
3.2667,562.34,783280.0,178430.0
3.4825,562.34,777320.0,190750.0
3.7125,562.34,339430.0,74335.0
3.9577,562.34,245090.0,67033.0
4.2191,562.34,248930.0,62480.0
4.4978,562.34,241340.0,63473.0
4.7949,562.34,166630.0,41723.0
5.1116,562.34,246540.0,72705.0
5.4492,562.34,162820.0,40606.0
5.8091,562.34,221220.0,71254.0
6.1928,562.34,71402.0,20285.0
6.6019,562.34,36780.0,11920.0
7.0379,562.34,43070.0,16328.0
7.5028,562.34,14449.0,5490.5
7.9983,562.34,2301.0,2301.0
8.5266,562.34,1016.8,1016.8
9.0898,562.34,2236.8,1598.7
9.6902,562.34,0.0,0.0
10.33,562.34,0.0,0.0
11.013,562.34,0.0,0.0
11.74,562.34,0.0,0.0
12.515,562.34,0.0,0.0
13.342,562.34,0.0,0.0
14.223,562.34,0.0,0.0
15.163,562.34,0.0,0.0
16.164,562.34,0.0,0.0
17.232,562.34,0.0,0.0
18.37,562.34,0.0,0.0
19.583,562.34,0.0,0.0
20.877,562.34,0.0,0.0
22.256,562.34,0.0,0.0
23.726,562.34,0.0,0.0
25.293,562.34,0.0,0.0
26.964,562.34,0.0,0.0
28.745,562.34,0.0,0.0
30.643,562.34,0.0,0.0
32.667,562.34,0.0,0.0
34.825,562.34,0.0,0.0
37.125,562.34,0.0,0.0
39.577,562.34,0.0,0.0
42.191,562.34,0.0,0.0
44.978,562.34,0.0,0.0
47.949,562.34,0.0,0.0
51.116,562.34,0.0,0.0
54.492,562.34,0.0,0.0
58.091,562.34,0.0,0.0
61.928,562.34,0.0,0.0
66.019,562.34,0.0,0.0
70.379,562.34,0.0,0.0
75.028,562.34,0.0,0.0
79.983,562.34,0.0,0.0
85.266,562.34,0.0,0.0
90.898,562.34,0.0,0.0
96.902,562.34,0.0,0.0
103.3,562.34,0.0,0.0
110.13,562.34,0.0,0.0
117.4,562.34,0.0,0.0
125.15,562.34,0.0,0.0
133.42,562.34,0.0,0.0
142.23,562.34,0.0,0.0
151.63,562.34,0.0,0.0
161.64,562.34,0.0,0.0
172.32,562.34,0.0,0.0
183.7,562.34,0.0,0.0
195.83,562.34,0.0,0.0
208.77,562.34,0.0,0.0
222.56,562.34,0.0,0.0
237.26,562.34,0.0,0.0
252.93,562.34,0.0,0.0
269.64,562.34,0.0,0.0
287.45,562.34,0.0,0.0
306.43,562.34,0.0,0.0
