t_us,E_eV,f,s
0.05,1778.3,0.0,0.0
0.1033,1778.3,4050800000.0,46585000.0
0.11013,1778.3,4141700000.0,45144000.0
0.1174,1778.3,4214500000.0,43831000.0
0.12515,1778.3,4209100000.0,41670000.0
0.13342,1778.3,3925600000.0,39256000.0
0.14223,1778.3,3734100000.0,36594000.0
0.15163,1778.3,3237200000.0,32372000.0
0.16164,1778.3,2933800000.0,29925000.0
0.17232,1778.3,2557400000.0,26853000.0
0.1837,1778.3,2214000000.0,24132000.0
0.19583,1778.3,1859300000.0,21196000.0
0.20877,1778.3,1628500000.0,19217000.0
0.22256,1778.3,1328000000.0,16600000.0
0.23726,1778.3,1125800000.0,14747000.0
0.25293,1778.3,935330000.0,13001000.0
0.26964,1778.3,794640000.0,11443000.0
0.28745,1778.3,670680000.0,10194000.0
0.30643,1778.3,573070000.0,9111900.0
0.32667,1778.3,465960000.0,7688300.0
0.34825,1778.3,387290000.0,6622700.0
0.37125,1778.3,313680000.0,5803200.0
0.39577,1778.3,257940000.0,4900900.0
0.42191,1778.3,218470000.0,4522300.0
0.44978,1778.3,172190000.0,3684900.0
0.47949,1778.3,147850000.0,3341500.0
0.51116,1778.3,116240000.0,2789700.0
0.54492,1778.3,90174000.0,2308400.0
0.58091,1778.3,80451000.0,2196300.0
0.61928,1778.3,56096000.0,1638000.0
0.66019,1778.3,46436000.0,1416300.0
0.70379,1778.3,36635000.0,1322500.0
0.75028,1778.3,29028000.0,1085700.0
0.79983,1778.3,22376000.0,892780.0
0.85266,1778.3,17866000.0,816500.0
0.90898,1778.3,13808000.0,682090.0
0.96902,1778.3,8294800.0,466170.0
1.033,1778.3,7106800.0,428540.0
1.1013,1778.3,5136400.0,347220.0
1.174,1778.3,3827200.0,270200.0
1.2515,1778.3,3288800.0,289410.0
1.3342,1778.3,2215600.0,230870.0
1.4223,1778.3,1520300.0,178480.0
1.5163,1778.3,1084300.0,146160.0
1.6164,1778.3,647200.0,81159.0
1.7232,1778.3,623540.0,95153.0
1.837,1778.3,372680.0,58659.0
1.9583,1778.3,425790.0,77238.0
2.0877,1778.3,252650.0,51717.0
2.2256,1778.3,174800.0,36027.0
2.3726,1778.3,210190.0,50824.0
2.5293,1778.3,111690.0,26046.0
