t_us,E_eV,f,s
0.05,10.0,0.0,0.0
0.1033,10.0,0.0,0.0
0.11013,10.0,0.0,0.0
0.1174,10.0,0.0,0.0
0.12515,10.0,0.0,0.0
0.13342,10.0,0.0,0.0
0.14223,10.0,0.0,0.0
0.15163,10.0,0.0,0.0
0.16164,10.0,0.0,0.0
0.17232,10.0,0.0,0.0
0.1837,10.0,0.0,0.0
0.19583,10.0,0.0,0.0
0.20877,10.0,0.0,0.0
0.22256,10.0,0.0,0.0
0.23726,10.0,0.0,0.0
0.25293,10.0,0.0,0.0
0.26964,10.0,0.0,0.0
0.28745,10.0,0.0,0.0
0.30643,10.0,0.0,0.0
0.32667,10.0,53972.0,38099.0
0.34825,10.0,4680200.0,3298600.0
0.37125,10.0,219130000.0,64623000.0
0.39577,10.0,647520000.0,95121000.0
0.42191,10.0,1358000000.0,135120000.0
0.44978,10.0,3306700000.0,225520000.0
0.47949,10.0,6639900000.0,337970000.0
0.51116,10.0,10301000000.0,404810000.0
0.54492,10.0,16644000000.0,525950000.0
0.58091,10.0,22832000000.0,600480000.0
0.61928,10.0,30187000000.0,658070000.0
0.66019,10.0,38641000000.0,738040000.0
0.70379,10.0,48254000000.0,829970000.0
0.75028,10.0,55783000000.0,847900000.0
0.79983,10.0,60665000000.0,843250000.0
0.85266,10.0,67095000000.0,858820000.0
0.90898,10.0,70778000000.0,849340000.0
0.96902,10.0,73244000000.0,834980000.0
1.033,10.0,68746000000.0,776830000.0
1.1013,10.0,64256000000.0,713240000.0
1.174,10.0,60508000000.0,659530000.0
1.2515,10.0,55845000000.0,608710000.0
1.3342,10.0,50735000000.0,547940000.0
1.4223,10.0,45016000000.0,495180000.0
1.5163,10.0,39136000000.0,446150000.0
1.6164,10.0,32135000000.0,379190000.0
1.7232,10.0,26278000000.0,336350000.0
1.837,10.0,20893000000.0,290410000.0
1.9583,10.0,16537000000.0,244740000.0
2.0877,10.0,13529000000.0,216460000.0
2.2256,10.0,11288000000.0,193030000.0
2.3726,10.0,9334300000.0,166150000.0
2.5293,10.0,7656200000.0,147760000.0
2.6964,10.0,6659600000.0,133860000.0
2.8745,10.0,5494500000.0,113190000.0
3.0643,10.0,4388400000.0,96106000.0
3.2667,10.0,3986400000.0,90890000.0
3.4825,10.0,3352900000.0,80134000.0
3.7125,10.0,2890000000.0,70516000.0
3.9577,10.0,2457600000.0,63407000.0
4.2191,10.0,2025100000.0,53868000.0
4.4978,10.0,1745000000.0,47638000.0
4.7949,10.0,1458500000.0,43463000.0
5.1116,10.0,1244200000.0,36081000.0
5.4492,10.0,1002200000.0,31468000.0
5.8091,10.0,846200000.0,27925000.0
6.1928,10.0,730210000.0,25192000.0
6.6019,10.0,628380000.0,23250000.0
7.0379,10.0,477840000.0,18731000.0
7.5028,10.0,413680000.0,16754000.0
7.9983,10.0,328380000.0,15401000.0
8.5266,10.0,263540000.0,12676000.0
9.0898,10.0,211300000.0,10861000.0
9.6902,10.0,165970000.0,9078600.0
10.33,10.0,140820000.0,9406800.0
11.013,10.0,97595000.0,6626700.0
11.74,10.0,76338000.0,5496300.0
12.515,10.0,59810000.0,5012100.0
13.342,10.0,49799000.0,4407200.0
14.223,10.0,34533000.0,3208100.0
15.163,10.0,25831000.0,2590900.0
16.164,10.0,17413000.0,1932900.0
17.232,10.0,14251000.0,1888200.0
18.37,10.0,8891400.0,1190600.0
19.583,10.0,7738600.0,1270700.0
20.877,10.0,5220600.0,1005000.0
22.256,10.0,5837900.0,1262700.0
23.726,10.0,2687600.0,742570.0
25.293,10.0,2561300.0,603450.0
26.964,10.0,2097100.0,536220.0
28.745,10.0,2438000.0,773590.0
30.643,10.0,1438700.0,371910.0
32.667,10.0,1687000.0,485700.0
34.825,10.0,1386500.0,384480.0
37.125,10.0,1408800.0,650880.0
39.577,10.0,640930.0,239580.0
42.191,10.0,1990500.0,634780.0
44.978,10.0,509740.0,103730.0
47.949,10.0,575890.0,168390.0
