t_us,E_eV,f,s
0.05,0.070795,0.0,0.0
0.1033,0.070795,0.0,0.0
0.11013,0.070795,0.0,0.0
0.1174,0.070795,0.0,0.0
0.12515,0.070795,0.0,0.0
0.13342,0.070795,0.0,0.0
0.14223,0.070795,0.0,0.0
0.15163,0.070795,0.0,0.0
0.16164,0.070795,0.0,0.0
0.17232,0.070795,0.0,0.0
0.1837,0.070795,0.0,0.0
0.19583,0.070795,0.0,0.0
0.20877,0.070795,0.0,0.0
0.22256,0.070795,0.0,0.0
0.23726,0.070795,0.0,0.0
0.25293,0.070795,0.0,0.0
0.26964,0.070795,0.0,0.0
0.28745,0.070795,0.0,0.0
0.30643,0.070795,0.0,0.0
0.32667,0.070795,0.0,0.0
0.34825,0.070795,0.0,0.0
0.37125,0.070795,0.0,0.0
0.39577,0.070795,0.0,0.0
0.42191,0.070795,0.0,0.0
0.44978,0.070795,0.0,0.0
0.47949,0.070795,0.0,0.0
0.51116,0.070795,0.0,0.0
0.54492,0.070795,0.0,0.0
0.58091,0.070795,0.0,0.0
0.61928,0.070795,0.0,0.0
0.66019,0.070795,0.0,0.0
0.70379,0.070795,0.0,0.0
0.75028,0.070795,0.0,0.0
0.79983,0.070795,0.0,0.0
0.85266,0.070795,0.0,0.0
0.90898,0.070795,0.0,0.0
0.96902,0.070795,0.0,0.0
1.033,0.070795,0.0,0.0
1.1013,0.070795,0.0,0.0
1.174,0.070795,0.0,0.0
1.2515,0.070795,0.0,0.0
1.3342,0.070795,0.0,0.0
1.4223,0.070795,0.0,0.0
1.5163,0.070795,0.0,0.0
1.6164,0.070795,0.0,0.0
1.7232,0.070795,0.0,0.0
1.837,0.070795,0.0,0.0
1.9583,0.070795,0.0,0.0
2.0877,0.070795,0.0,0.0
2.2256,0.070795,0.0,0.0
2.3726,0.070795,0.0,0.0
2.5293,0.070795,0.0,0.0
2.6964,0.070795,0.0,0.0
2.8745,0.070795,0.0,0.0
3.0643,0.070795,0.0,0.0
3.2667,0.070795,0.0,0.0
3.4825,0.070795,0.0,0.0
3.7125,0.070795,18668000.0,18546000.0
3.9577,0.070795,1263200000.0,879180000.0
4.2191,0.070795,3349500000.0,883600000.0
4.4978,0.070795,10526000000.0,1513700000.0
4.7949,0.070795,27590000000.0,2629300000.0
5.1116,0.070795,54374000000.0,3860500000.0
5.4492,0.070795,85679000000.0,4832300000.0
5.8091,0.070795,120520000000.0,5230700000.0
6.1928,0.070795,162530000000.0,5867500000.0
6.6019,0.070795,214770000000.0,6550400000.0
7.0379,0.070795,274720000000.0,7087800000.0
7.5028,0.070795,320000000000.0,7360100000.0
7.9983,0.070795,363990000000.0,7316100000.0
8.5266,0.070795,403000000000.0,7415200000.0
9.0898,0.070795,449230000000.0,7547100000.0
9.6902,0.070795,446860000000.0,7149700000.0
10.33,0.070795,444390000000.0,6621400000.0
11.013,0.070795,438590000000.0,6359500000.0
11.74,0.070795,400830000000.0,5772000000.0
12.515,0.070795,351630000000.0,5204100000.0
13.342,0.070795,288350000000.0,4469500000.0
14.223,0.070795,237920000000.0,4020900000.0
15.163,0.070795,187630000000.0,3527500000.0
16.164,0.070795,142060000000.0,2841300000.0
17.232,0.070795,117130000000.0,2518400000.0
18.37,0.070795,86926000000.0,2068800000.0
19.583,0.070795,70400000000.0,1858600000.0
20.877,0.070795,57037000000.0,1614100000.0
22.256,0.070795,43336000000.0,1326100000.0
23.726,0.070795,32539000000.0,1135600000.0
25.293,0.070795,27780000000.0,997320000.0
26.964,0.070795,20462000000.0,830780000.0
28.745,0.070795,15010000000.0,684460000.0
30.643,0.070795,12239000000.0,592380000.0
32.667,0.070795,9392900000.0,518490000.0
34.825,0.070795,6437800000.0,382400000.0
37.125,0.070795,4644500000.0,340900000.0
39.577,0.070795,3600100000.0,284050000.0
42.191,0.070795,2357400000.0,215460000.0
44.978,0.070795,2083900000.0,202340000.0
47.949,0.070795,1153000000.0,123950000.0
51.116,0.070795,940070000.0,118260000.0
54.492,0.070795,744140000.0,143250000.0
58.091,0.070795,494510000.0,83325000.0
61.928,0.070795,318330000.0,61183000.0
66.019,0.070795,181640000.0,33295000.0
70.379,0.070795,125430000.0,26415000.0
75.028,0.070795,70907000.0,20138000.0
79.983,0.070795,110210000.0,37747000.0
85.266,0.070795,45128000.0,21278000.0
90.898,0.070795,40341000.0,15709000.0
96.902,0.070795,23094000.0,9441000.0
103.3,0.070795,35221000.0,13155000.0
110.13,0.070795,10755000.0,5543100.0
117.4,0.070795,16533000.0,7935800.0
125.15,0.070795,8002500.0,4927900.0
133.42,0.070795,8569900.0,7542400.0
142.23,0.070795,3909600.0,3459600.0
151.63,0.070795,15500000.0,9151400.0
161.64,0.070795,0.0,0.0
172.32,0.070795,53229.0,53229.0
183.7,0.070795,4415500.0,4118400.0
195.83,0.070795,5266500.0,3736600.0
208.77,0.070795,5.4136e-19,5.4136e-19
222.56,0.070795,0.0,0.0
237.26,0.070795,0.0,0.0
252.93,0.070795,0.0,0.0
269.64,0.070795,0.0,0.0
287.45,0.070795,1.3371e-18,1.3371e-18
306.43,0.070795,0.0,0.0
326.67,0.070795,0.0,0.0
348.25,0.070795,0.0,0.0
371.25,0.070795,506130.0,506130.0
395.77,0.070795,0.0,0.0
