t_us,E_eV,f,s
0.05,11220.0,0.0,0.0
0.1033,11220.0,657520000.0,7364200.0
0.11013,11220.0,572770000.0,6644200.0
0.1174,11220.0,503960000.0,5946800.0
0.12515,11220.0,438360000.0,5391800.0
0.13342,11220.0,373510000.0,4818300.0
0.14223,11220.0,310820000.0,4196100.0
0.15163,11220.0,268640000.0,3760900.0
0.16164,11220.0,221820000.0,3238600.0
0.17232,11220.0,187820000.0,2854900.0
0.1837,11220.0,163760000.0,2603800.0
0.19583,11220.0,130420000.0,2165000.0
0.20877,11220.0,110140000.0,1949400.0
0.22256,11220.0,90338000.0,1680300.0
0.23726,11220.0,74779000.0,1473100.0
0.25293,11220.0,61371000.0,1319500.0
0.26964,11220.0,48483000.0,1071500.0
0.28745,11220.0,36864000.0,884740.0
0.30643,11220.0,28652000.0,747830.0
0.32667,11220.0,22992000.0,655280.0
0.34825,11220.0,18182000.0,563630.0
0.37125,11220.0,13993000.0,479960.0
0.39577,11220.0,10858000.0,411520.0
0.42191,11220.0,7711500.0,308460.0
0.44978,11220.0,5372600.0,248220.0
0.47949,11220.0,4204400.0,213160.0
0.51116,11220.0,3256600.0,179440.0
0.54492,11220.0,2175000.0,147900.0
0.58091,11220.0,1475800.0,104490.0
0.61928,11220.0,1089700.0,90231.0
0.66019,11220.0,711070.0,77578.0
0.70379,11220.0,502110.0,52772.0
0.75028,11220.0,269650.0,33139.0
0.79983,11220.0,231360.0,28180.0
0.85266,11220.0,219580.0,36494.0
0.90898,11220.0,170580.0,41894.0
0.96902,11220.0,78716.0,18703.0
1.033,11220.0,65354.0,14783.0
1.1013,11220.0,33412.0,9084.7
1.174,11220.0,59484.0,12837.0
1.2515,11220.0,41643.0,11756.0
1.3342,11220.0,32273.0,7745.5
1.4223,11220.0,41566.0,12445.0
1.5163,11220.0,24742.0,7957.0
1.6164,11220.0,7427.6,2762.3
1.7232,11220.0,8361.4,3026.8
1.837,11220.0,1848.3,1086.6
1.9583,11220.0,445.83,445.83
2.0877,11220.0,0.0,0.0
2.2256,11220.0,0.0,0.0
2.3726,11220.0,0.0,0.0
2.5293,11220.0,0.0,0.0
2.6964,11220.0,116.85,116.85
2.8745,11220.0,0.0,0.0
3.0643,11220.0,0.0,0.0
3.2667,11220.0,0.0,0.0
3.4825,11220.0,0.0,0.0
3.7125,11220.0,0.0,0.0
3.9577,11220.0,0.0,0.0
4.2191,11220.0,0.0,0.0
4.4978,11220.0,0.0,0.0
4.7949,11220.0,0.0,0.0
5.1116,11220.0,0.0,0.0
5.4492,11220.0,0.0,0.0
5.8091,11220.0,0.0,0.0
6.1928,11220.0,0.0,0.0
6.6019,11220.0,0.0,0.0
7.0379,11220.0,0.0,0.0
7.5028,11220.0,0.0,0.0
7.9983,11220.0,0.0,0.0
8.5266,11220.0,0.0,0.0
9.0898,11220.0,0.0,0.0
9.6902,11220.0,0.0,0.0
10.33,11220.0,0.0,0.0
11.013,11220.0,0.0,0.0
