t_us,E_eV,f,s
0.05,1.2589,0.0,0.0
0.1033,1.2589,0.0,0.0
0.11013,1.2589,0.0,0.0
0.1174,1.2589,0.0,0.0
0.12515,1.2589,0.0,0.0
0.13342,1.2589,0.0,0.0
0.14223,1.2589,0.0,0.0
0.15163,1.2589,0.0,0.0
0.16164,1.2589,0.0,0.0
0.17232,1.2589,0.0,0.0
0.1837,1.2589,0.0,0.0
0.19583,1.2589,0.0,0.0
0.20877,1.2589,0.0,0.0
0.22256,1.2589,0.0,0.0
0.23726,1.2589,0.0,0.0
0.25293,1.2589,0.0,0.0
0.26964,1.2589,0.0,0.0
0.28745,1.2589,0.0,0.0
0.30643,1.2589,0.0,0.0
0.32667,1.2589,0.0,0.0
0.34825,1.2589,0.0,0.0
0.37125,1.2589,0.0,0.0
0.39577,1.2589,0.0,0.0
0.42191,1.2589,0.0,0.0
0.44978,1.2589,0.0,0.0
0.47949,1.2589,0.0,0.0
0.51116,1.2589,0.0,0.0
0.54492,1.2589,0.0,0.0
0.58091,1.2589,0.0,0.0
0.61928,1.2589,0.0,0.0
0.66019,1.2589,0.0,0.0
0.70379,1.2589,0.0,0.0
0.75028,1.2589,0.0,0.0
0.79983,1.2589,0.0,0.0
0.85266,1.2589,0.0,0.0
0.90898,1.2589,1063400.0,771490.0
0.96902,1.2589,162960000.0,37481000.0
1.033,1.2589,1395000000.0,272590000.0
1.1013,1.2589,2761400000.0,389910000.0
1.174,1.2589,8625700000.0,1089400000.0
1.2515,1.2589,14549000000.0,1363300000.0
1.3342,1.2589,20906000000.0,1599300000.0
1.4223,1.2589,40600000000.0,3227700000.0
1.5163,1.2589,53983000000.0,2710000000.0
1.6164,1.2589,67220000000.0,3045100000.0
1.7232,1.2589,89713000000.0,4781700000.0
1.837,1.2589,111050000000.0,4120000000.0
1.9583,1.2589,118570000000.0,3901000000.0
2.0877,1.2589,136500000000.0,4395300000.0
2.2256,1.2589,143970000000.0,4635800000.0
2.3726,1.2589,154590000000.0,4575800000.0
2.5293,1.2589,162480000000.0,4321900000.0
2.6964,1.2589,153260000000.0,4030800000.0
2.8745,1.2589,147300000000.0,3991800000.0
3.0643,1.2589,138240000000.0,3718700000.0
3.2667,1.2589,122250000000.0,3215100000.0
3.4825,1.2589,114990000000.0,3415100000.0
