t_us,E_eV,f,s
0.05,2818.4,0.0,0.0
0.1033,2818.4,3056400000.0,31481000.0
0.11013,2818.4,2941300000.0,29413000.0
0.1174,2818.4,2820300000.0,27921000.0
0.12515,2818.4,2574900000.0,25749000.0
0.13342,2818.4,2316900000.0,23401000.0
0.14223,2818.4,2043100000.0,21249000.0
0.15163,2818.4,1779900000.0,19045000.0
0.16164,2818.4,1543800000.0,17291000.0
0.17232,2818.4,1318400000.0,15293000.0
0.1837,2818.4,1120600000.0,13560000.0
0.19583,2818.4,977160000.0,12312000.0
0.20877,2818.4,797880000.0,10612000.0
0.22256,2818.4,698890000.0,9504900.0
0.23726,2818.4,567870000.0,8290900.0
0.25293,2818.4,464870000.0,6973000.0
0.26964,2818.4,395680000.0,6330900.0
0.28745,2818.4,341260000.0,5733200.0
0.30643,2818.4,288290000.0,5102800.0
0.32667,2818.4,226280000.0,4140800.0
0.34825,2818.4,194340000.0,3731400.0
0.37125,2818.4,155030000.0,3224700.0
0.39577,2818.4,123320000.0,2663700.0
0.42191,2818.4,100120000.0,2302800.0
0.44978,2818.4,79059000.0,2039700.0
0.47949,2818.4,65119000.0,1738700.0
0.51116,2818.4,50839000.0,1408200.0
0.54492,2818.4,37067000.0,1186100.0
0.58091,2818.4,30412000.0,1027900.0
0.61928,2818.4,24407000.0,881100.0
0.66019,2818.4,18488000.0,737670.0
0.70379,2818.4,14166000.0,624730.0
0.75028,2818.4,11169000.0,539450.0
0.79983,2818.4,7809200.0,401390.0
0.85266,2818.4,5543800.0,310450.0
0.90898,2818.4,4076500.0,264570.0
0.96902,2818.4,2917900.0,210380.0
1.033,2818.4,2230700.0,189830.0
1.1013,2818.4,1344000.0,116120.0
1.174,2818.4,1211400.0,126470.0
1.2515,2818.4,671020.0,78509.0
1.3342,2818.4,583710.0,72906.0
1.4223,2818.4,470970.0,79265.0
1.5163,2818.4,212080.0,44092.0
1.6164,2818.4,318560.0,59348.0
1.7232,2818.4,160560.0,33733.0
1.837,2818.4,158130.0,49811.0
1.9583,2818.4,233800.0,49962.0
2.0877,2818.4,117660.0,28826.0
2.2256,2818.4,116840.0,33323.0
2.3726,2818.4,144520.0,34035.0
2.5293,2818.4,87717.0,24780.0
2.6964,2818.4,84412.0,25754.0
2.8745,2818.4,41860.0,10444.0
3.0643,2818.4,50758.0,16608.0
3.2667,2818.4,32254.0,14382.0
3.4825,2818.4,9752.1,8355.6
3.7125,2818.4,4690.6,2509.5
3.9577,2818.4,5480.1,3877.1
4.2191,2818.4,2582.9,2582.9
4.4978,2818.4,0.0,0.0
4.7949,2818.4,0.0,0.0
5.1116,2818.4,0.0,0.0
5.4492,2818.4,0.0,0.0
5.8091,2818.4,0.0,0.0
6.1928,2818.4,0.0,0.0
6.6019,2818.4,0.0,0.0
7.0379,2818.4,0.0,0.0
7.5028,2818.4,0.0,0.0
7.9983,2818.4,0.0,0.0
8.5266,2818.4,0.0,0.0
9.0898,2818.4,0.0,0.0
9.6902,2818.4,0.0,0.0
10.33,2818.4,0.0,0.0
11.013,2818.4,0.0,0.0
11.74,2818.4,0.0,0.0
12.515,2818.4,0.0,0.0
13.342,2818.4,0.0,0.0
14.223,2818.4,0.0,0.0
15.163,2818.4,0.0,0.0
16.164,2818.4,0.0,0.0
17.232,2818.4,0.0,0.0
18.37,2818.4,0.0,0.0
19.583,2818.4,0.0,0.0
20.877,2818.4,0.0,0.0
22.256,2818.4,0.0,0.0
23.726,2818.4,0.0,0.0
25.293,2818.4,0.0,0.0
26.964,2818.4,0.0,0.0
28.745,2818.4,0.0,0.0
30.643,2818.4,0.0,0.0
32.667,2818.4,0.0,0.0
34.825,2818.4,0.0,0.0
37.125,2818.4,0.0,0.0
39.577,2818.4,0.0,0.0
42.191,2818.4,0.0,0.0
44.978,2818.4,0.0,0.0
47.949,2818.4,0.0,0.0
51.116,2818.4,0.0,0.0
54.492,2818.4,0.0,0.0
58.091,2818.4,0.0,0.0
61.928,2818.4,0.0,0.0
66.019,2818.4,0.0,0.0
70.379,2818.4,0.0,0.0
75.028,2818.4,0.0,0.0
79.983,2818.4,0.0,0.0
85.266,2818.4,0.0,0.0
90.898,2818.4,0.0,0.0
96.902,2818.4,0.0,0.0
103.3,2818.4,0.0,0.0
110.13,2818.4,0.0,0.0
117.4,2818.4,0.0,0.0
125.15,2818.4,0.0,0.0
133.42,2818.4,0.0,0.0
142.23,2818.4,0.0,0.0
151.63,2818.4,0.0,0.0
161.64,2818.4,0.0,0.0
172.32,2818.4,0.0,0.0
183.7,2818.4,0.0,0.0
195.83,2818.4,0.0,0.0
208.77,2818.4,0.0,0.0
222.56,2818.4,0.0,0.0
237.26,2818.4,0.0,0.0
252.93,2818.4,0.0,0.0
269.64,2818.4,0.0,0.0
287.45,2818.4,0.0,0.0
306.43,2818.4,0.0,0.0
326.67,2818.4,0.0,0.0
348.25,2818.4,0.0,0.0
371.25,2818.4,0.0,0.0
395.77,2818.4,0.0,0.0
421.91,2818.4,0.0,0.0
449.78,2818.4,0.0,0.0
479.49,2818.4,0.0,0.0
511.16,2818.4,0.0,0.0
544.92,2818.4,0.0,0.0
580.91,2818.4,0.0,0.0
619.28,2818.4,0.0,0.0
660.19,2818.4,0.0,0.0
703.79,2818.4,0.0,0.0
750.28,2818.4,0.0,0.0
799.83,2818.4,0.0,0.0
852.66,2818.4,0.0,0.0
908.98,2818.4,0.0,0.0
969.02,2818.4,0.0,0.0
1033.0,2818.4,0.0,0.0
1101.3,2818.4,0.0,0.0
1174.0,2818.4,0.0,0.0
1251.5,2818.4,0.0,0.0
1334.2,2818.4,0.0,0.0
1422.3,2818.4,0.0,0.0
1516.3,2818.4,0.0,0.0
1616.4,2818.4,0.0,0.0
1723.2,2818.4,0.0,0.0
1837.0,2818.4,0.0,0.0
1958.3,2818.4,0.0,0.0
2087.7,2818.4,0.0,0.0
2225.6,2818.4,0.0,0.0
2372.6,2818.4,0.0,0.0
2529.3,2818.4,0.0,0.0
2696.4,2818.4,0.0,0.0
2874.5,2818.4,0.0,0.0
3064.3,2818.4,0.0,0.0
3266.7,2818.4,0.0,0.0
3482.5,2818.4,0.0,0.0
3712.5,2818.4,0.0,0.0
