t_us,E_eV,f,s
0.05,794330.0,0.0,0.0
0.1033,794330.0,158570.0,13367.0
0.11013,794330.0,85053.0,9483.4
0.1174,794330.0,73730.0,9621.8
0.12515,794330.0,52394.0,8320.2
0.13342,794330.0,41195.0,6162.8
0.14223,794330.0,24810.0,4716.4
0.15163,794330.0,15772.0,3804.3
0.16164,794330.0,17168.0,4355.5
0.17232,794330.0,21449.0,5218.4
0.1837,794330.0,10535.0,3063.5
0.19583,794330.0,11020.0,3089.9
0.20877,794330.0,3002.0,1545.4
0.22256,794330.0,4001.9,1689.2
0.23726,794330.0,227.65,162.18
0.25293,794330.0,112.05,112.05
0.26964,794330.0,0.0,0.0
0.28745,794330.0,0.0,0.0
0.30643,794330.0,0.0,0.0
0.32667,794330.0,0.0,0.0
0.34825,794330.0,0.0,0.0
0.37125,794330.0,0.0,0.0
0.39577,794330.0,0.0,0.0
0.42191,794330.0,0.0,0.0
0.44978,794330.0,0.0,0.0
0.47949,794330.0,0.0,0.0
0.51116,794330.0,0.0,0.0
0.54492,794330.0,0.0,0.0
0.58091,794330.0,0.0,0.0
0.61928,794330.0,0.0,0.0
0.66019,794330.0,0.0,0.0
0.70379,794330.0,0.0,0.0
0.75028,794330.0,0.0,0.0
0.79983,794330.0,0.0,0.0
0.85266,794330.0,0.0,0.0
0.90898,794330.0,0.0,0.0
0.96902,794330.0,0.0,0.0
1.033,794330.0,0.0,0.0
1.1013,794330.0,0.0,0.0
1.174,794330.0,0.0,0.0
1.2515,794330.0,0.0,0.0
1.3342,794330.0,0.0,0.0
1.4223,794330.0,0.0,0.0
1.5163,794330.0,0.0,0.0
1.6164,794330.0,0.0,0.0
1.7232,794330.0,0.0,0.0
1.837,794330.0,0.0,0.0
1.9583,794330.0,0.0,0.0
2.0877,794330.0,0.0,0.0
2.2256,794330.0,0.0,0.0
2.3726,794330.0,0.0,0.0
2.5293,794330.0,0.0,0.0
2.6964,794330.0,0.0,0.0
2.8745,794330.0,0.0,0.0
3.0643,794330.0,0.0,0.0
3.2667,794330.0,0.0,0.0
3.4825,794330.0,0.0,0.0
3.7125,794330.0,0.0,0.0
3.9577,794330.0,0.0,0.0
4.2191,794330.0,0.0,0.0
4.4978,794330.0,0.0,0.0
4.7949,794330.0,0.0,0.0
5.1116,794330.0,0.0,0.0
5.4492,794330.0,0.0,0.0
5.8091,794330.0,0.0,0.0
6.1928,794330.0,0.0,0.0
6.6019,794330.0,0.0,0.0
7.0379,794330.0,0.0,0.0
7.5028,794330.0,0.0,0.0
7.9983,794330.0,0.0,0.0
8.5266,794330.0,0.0,0.0
9.0898,794330.0,0.0,0.0
9.6902,794330.0,0.0,0.0
10.33,794330.0,0.0,0.0
11.013,794330.0,0.0,0.0
11.74,794330.0,0.0,0.0
12.515,794330.0,0.0,0.0
13.342,794330.0,0.0,0.0
14.223,794330.0,0.0,0.0
15.163,794330.0,0.0,0.0
16.164,794330.0,0.0,0.0
17.232,794330.0,0.0,0.0
18.37,794330.0,0.0,0.0
19.583,794330.0,0.0,0.0
20.877,794330.0,0.0,0.0
22.256,794330.0,0.0,0.0
23.726,794330.0,0.0,0.0
25.293,794330.0,0.0,0.0
26.964,794330.0,0.0,0.0
28.745,794330.0,0.0,0.0
30.643,794330.0,0.0,0.0
32.667,794330.0,0.0,0.0
34.825,794330.0,0.0,0.0
37.125,794330.0,0.0,0.0
39.577,794330.0,0.0,0.0
42.191,794330.0,0.0,0.0
44.978,794330.0,0.0,0.0
47.949,794330.0,0.0,0.0
51.116,794330.0,0.0,0.0
54.492,794330.0,0.0,0.0
58.091,794330.0,0.0,0.0
61.928,794330.0,0.0,0.0
66.019,794330.0,0.0,0.0
70.379,794330.0,0.0,0.0
75.028,794330.0,0.0,0.0
79.983,794330.0,0.0,0.0
85.266,794330.0,0.0,0.0
90.898,794330.0,0.0,0.0
96.902,794330.0,0.0,0.0
103.3,794330.0,0.0,0.0
110.13,794330.0,0.0,0.0
117.4,794330.0,0.0,0.0
125.15,794330.0,0.0,0.0
133.42,794330.0,0.0,0.0
142.23,794330.0,0.0,0.0
151.63,794330.0,0.0,0.0
161.64,794330.0,0.0,0.0
172.32,794330.0,0.0,0.0
183.7,794330.0,0.0,0.0
