t_us,E_eV,f,s
0.05,0.28184,0.0,0.0
0.1033,0.28184,0.0,0.0
0.11013,0.28184,0.0,0.0
0.1174,0.28184,0.0,0.0
0.12515,0.28184,0.0,0.0
0.13342,0.28184,0.0,0.0
0.14223,0.28184,0.0,0.0
0.15163,0.28184,0.0,0.0
0.16164,0.28184,0.0,0.0
0.17232,0.28184,0.0,0.0
0.1837,0.28184,0.0,0.0
0.19583,0.28184,0.0,0.0
0.20877,0.28184,0.0,0.0
0.22256,0.28184,0.0,0.0
0.23726,0.28184,0.0,0.0
0.25293,0.28184,0.0,0.0
0.26964,0.28184,0.0,0.0
0.28745,0.28184,0.0,0.0
0.30643,0.28184,0.0,0.0
0.32667,0.28184,0.0,0.0
0.34825,0.28184,0.0,0.0
0.37125,0.28184,0.0,0.0
0.39577,0.28184,0.0,0.0
0.42191,0.28184,0.0,0.0
0.44978,0.28184,0.0,0.0
0.47949,0.28184,0.0,0.0
0.51116,0.28184,0.0,0.0
0.54492,0.28184,0.0,0.0
0.58091,0.28184,0.0,0.0
0.61928,0.28184,0.0,0.0
0.66019,0.28184,0.0,0.0
0.70379,0.28184,0.0,0.0
0.75028,0.28184,0.0,0.0
0.79983,0.28184,0.0,0.0
0.85266,0.28184,0.0,0.0
0.90898,0.28184,0.0,0.0
0.96902,0.28184,0.0,0.0
1.033,0.28184,0.0,0.0
1.1013,0.28184,0.0,0.0
1.174,0.28184,0.0,0.0
1.2515,0.28184,0.0,0.0
1.3342,0.28184,0.0,0.0
1.4223,0.28184,0.0,0.0
1.5163,0.28184,0.0,0.0
1.6164,0.28184,0.0,0.0
1.7232,0.28184,0.0,0.0
1.837,0.28184,3462.5,2542.2
1.9583,0.28184,107190000.0,32962000.0
2.0877,0.28184,1121200000.0,447690000.0
2.2256,0.28184,3431200000.0,756240000.0
2.3726,0.28184,10735000000.0,1379400000.0
2.5293,0.28184,23169000000.0,2460500000.0
2.6964,0.28184,35797000000.0,2810100000.0
2.8745,0.28184,54846000000.0,3685600000.0
3.0643,0.28184,79133000000.0,3932900000.0
3.2667,0.28184,125380000000.0,5591700000.0
3.4825,0.28184,145020000000.0,5423700000.0
3.7125,0.28184,172290000000.0,5565000000.0
3.9577,0.28184,216900000000.0,6246800000.0
4.2191,0.28184,229570000000.0,5945900000.0
4.4978,0.28184,270550000000.0,6493300000.0
4.7949,0.28184,276440000000.0,6137100000.0
5.1116,0.28184,287450000000.0,6122600000.0
5.4492,0.28184,276720000000.0,5506700000.0
5.8091,0.28184,264960000000.0,5325700000.0
6.1928,0.28184,239790000000.0,4676000000.0
6.6019,0.28184,207310000000.0,4229200000.0
7.0379,0.28184,182980000000.0,3824300000.0
7.5028,0.28184,154600000000.0,3447500000.0
7.9983,0.28184,131770000000.0,3044000000.0
8.5266,0.28184,110430000000.0,2749800000.0
9.0898,0.28184,83517000000.0,2271700000.0
9.6902,0.28184,70504000000.0,2058700000.0
10.33,0.28184,58003000000.0,1948900000.0
11.013,0.28184,46330000000.0,1547400000.0
11.74,0.28184,39538000000.0,1455000000.0
12.515,0.28184,29708000000.0,1161600000.0
13.342,0.28184,23993000000.0,990910000.0
14.223,0.28184,19736000000.0,866410000.0
15.163,0.28184,15741000000.0,772910000.0
16.164,0.28184,13378000000.0,723770000.0
17.232,0.28184,10067000000.0,559720000.0
18.37,0.28184,7670000000.0,441030000.0
19.583,0.28184,6175600000.0,401420000.0
20.877,0.28184,4781800000.0,389240000.0
22.256,0.28184,3926000000.0,319970000.0
23.726,0.28184,3007000000.0,247480000.0
25.293,0.28184,2699800000.0,246760000.0
26.964,0.28184,1797000000.0,172150000.0
28.745,0.28184,1172300000.0,139970000.0
30.643,0.28184,866510000.0,104760000.0
32.667,0.28184,561250000.0,67798000.0
34.825,0.28184,518230000.0,80948000.0
37.125,0.28184,300890000.0,48203000.0
39.577,0.28184,221270000.0,77312000.0
42.191,0.28184,102270000.0,26621000.0
44.978,0.28184,133740000.0,31656000.0
47.949,0.28184,72494000.0,19276000.0
51.116,0.28184,64220000.0,22952000.0
54.492,0.28184,42254000.0,16441000.0
58.091,0.28184,50446000.0,23261000.0
61.928,0.28184,25583000.0,12121000.0
66.019,0.28184,25127000.0,12405000.0
70.379,0.28184,5897800.0,3995100.0
75.028,0.28184,10444000.0,5116700.0
79.983,0.28184,11020000.0,5862700.0
85.266,0.28184,2703000.0,1646700.0
90.898,0.28184,8563300.0,4586500.0
96.902,0.28184,8477.3,8477.3
103.3,0.28184,594780.0,592350.0
110.13,0.28184,1390500.0,1173200.0
117.4,0.28184,776350.0,614950.0
125.15,0.28184,0.0,0.0
133.42,0.28184,516290.0,381020.0
142.23,0.28184,1948800.0,1948800.0
151.63,0.28184,0.0,0.0
161.64,0.28184,0.0,0.0
172.32,0.28184,0.0,0.0
183.7,0.28184,313380.0,313380.0
195.83,0.28184,69.772,69.772
208.77,0.28184,0.0,0.0
222.56,0.28184,0.0,0.0
237.26,0.28184,0.0,0.0
252.93,0.28184,0.0,0.0
269.64,0.28184,0.0,0.0
287.45,0.28184,0.0,0.0
306.43,0.28184,521270.0,521270.0
326.67,0.28184,0.0,0.0
348.25,0.28184,0.0,0.0
371.25,0.28184,0.0,0.0
395.77,0.28184,0.0,0.0
421.91,0.28184,0.0,0.0
449.78,0.28184,0.0,0.0
479.49,0.28184,0.0,0.0
511.16,0.28184,0.0,0.0
544.92,0.28184,0.0,0.0
580.91,0.28184,0.0,0.0
619.28,0.28184,0.0,0.0
660.19,0.28184,0.0,0.0
703.79,0.28184,0.0,0.0
750.28,0.28184,0.0,0.0
799.83,0.28184,0.0,0.0
852.66,0.28184,0.0,0.0
908.98,0.28184,0.0,0.0
969.02,0.28184,0.0,0.0
1033.0,0.28184,0.0,0.0
1101.3,0.28184,0.0,0.0
1174.0,0.28184,0.0,0.0
1251.5,0.28184,0.0,0.0
1334.2,0.28184,0.0,0.0
1422.3,0.28184,0.0,0.0
1516.3,0.28184,0.0,0.0
1616.4,0.28184,0.0,0.0
1723.2,0.28184,0.0,0.0
