t_us,E_eV,f,s
0.05,0.044668,0.0,0.0
0.1033,0.044668,0.0,0.0
0.11013,0.044668,0.0,0.0
0.1174,0.044668,0.0,0.0
0.12515,0.044668,0.0,0.0
0.13342,0.044668,0.0,0.0
0.14223,0.044668,0.0,0.0
0.15163,0.044668,0.0,0.0
0.16164,0.044668,0.0,0.0
0.17232,0.044668,0.0,0.0
0.1837,0.044668,0.0,0.0
0.19583,0.044668,0.0,0.0
0.20877,0.044668,0.0,0.0
0.22256,0.044668,0.0,0.0
0.23726,0.044668,0.0,0.0
0.25293,0.044668,0.0,0.0
0.26964,0.044668,0.0,0.0
0.28745,0.044668,0.0,0.0
0.30643,0.044668,0.0,0.0
0.32667,0.044668,0.0,0.0
0.34825,0.044668,0.0,0.0
0.37125,0.044668,0.0,0.0
0.39577,0.044668,0.0,0.0
0.42191,0.044668,0.0,0.0
0.44978,0.044668,0.0,0.0
0.47949,0.044668,0.0,0.0
0.51116,0.044668,0.0,0.0
0.54492,0.044668,0.0,0.0
0.58091,0.044668,0.0,0.0
0.61928,0.044668,0.0,0.0
0.66019,0.044668,0.0,0.0
0.70379,0.044668,0.0,0.0
0.75028,0.044668,0.0,0.0
0.79983,0.044668,0.0,0.0
0.85266,0.044668,0.0,0.0
0.90898,0.044668,0.0,0.0
0.96902,0.044668,0.0,0.0
1.033,0.044668,0.0,0.0
1.1013,0.044668,0.0,0.0
1.174,0.044668,0.0,0.0
1.2515,0.044668,0.0,0.0
1.3342,0.044668,0.0,0.0
1.4223,0.044668,0.0,0.0
1.5163,0.044668,0.0,0.0
1.6164,0.044668,0.0,0.0
1.7232,0.044668,0.0,0.0
1.837,0.044668,0.0,0.0
1.9583,0.044668,0.0,0.0
2.0877,0.044668,0.0,0.0
2.2256,0.044668,0.0,0.0
2.3726,0.044668,0.0,0.0
2.5293,0.044668,0.0,0.0
2.6964,0.044668,0.0,0.0
2.8745,0.044668,0.0,0.0
3.0643,0.044668,0.0,0.0
3.2667,0.044668,0.0,0.0
3.4825,0.044668,0.0,0.0
3.7125,0.044668,0.0,0.0
3.9577,0.044668,0.0,0.0
4.2191,0.044668,0.0,0.0
4.4978,0.044668,0.0,0.0
4.7949,0.044668,187890000.0,87011000.0
5.1116,0.044668,1159500000.0,176010000.0
5.4492,0.044668,10684000000.0,2100400000.0
5.8091,0.044668,22715000000.0,2696200000.0
6.1928,0.044668,35077000000.0,2964000000.0
6.6019,0.044668,65908000000.0,4125900000.0
7.0379,0.044668,112140000000.0,5248200000.0
7.5028,0.044668,165300000000.0,6182200000.0
7.9983,0.044668,229830000000.0,7055800000.0
8.5266,0.044668,294410000000.0,7507400000.0
9.0898,0.044668,356140000000.0,7906400000.0
9.6902,0.044668,415370000000.0,8224400000.0
10.33,0.044668,500190000000.0,8503300000.0
11.013,0.044668,541740000000.0,8451100000.0
11.74,0.044668,581830000000.0,8378300000.0
12.515,0.044668,596430000000.0,7932500000.0
13.342,0.044668,580460000000.0,7604000000.0
14.223,0.044668,550150000000.0,6821800000.0
15.163,0.044668,499260000000.0,6290700000.0
16.164,0.044668,406820000000.0,5329400000.0
17.232,0.044668,325660000000.0,4624400000.0
18.37,0.044668,255660000000.0,3886000000.0
19.583,0.044668,199410000000.0,3429900000.0
20.877,0.044668,148010000000.0,2827000000.0
22.256,0.044668,121640000000.0,2530200000.0
23.726,0.044668,89043000000.0,2048000000.0
25.293,0.044668,70637000000.0,1787100000.0
26.964,0.044668,52262000000.0,1494700000.0
28.745,0.044668,42832000000.0,1302100000.0
30.643,0.044668,32593000000.0,1134200000.0
32.667,0.044668,23944000000.0,919460000.0
34.825,0.044668,17395000000.0,756680000.0
37.125,0.044668,12716000000.0,584960000.0
39.577,0.044668,9757900000.0,569860000.0
42.191,0.044668,6823900000.0,402610000.0
44.978,0.044668,5425100000.0,352630000.0
47.949,0.044668,3869200000.0,306830000.0
51.116,0.044668,2520500000.0,223820000.0
54.492,0.044668,1529700000.0,154650000.0
58.091,0.044668,1227800000.0,142800000.0
61.928,0.044668,930870000.0,121110000.0
66.019,0.044668,574920000.0,83823000.0
70.379,0.044668,374100000.0,59855000.0
75.028,0.044668,213770000.0,46494000.0
79.983,0.044668,168200000.0,34060000.0
85.266,0.044668,129480000.0,28383000.0
