t_us,E_eV,f,s
0.05,7.0795,0.0,0.0
0.1033,7.0795,0.0,0.0
0.11013,7.0795,0.0,0.0
0.1174,7.0795,0.0,0.0
0.12515,7.0795,0.0,0.0
0.13342,7.0795,0.0,0.0
0.14223,7.0795,0.0,0.0
0.15163,7.0795,0.0,0.0
0.16164,7.0795,0.0,0.0
0.17232,7.0795,0.0,0.0
0.1837,7.0795,0.0,0.0
0.19583,7.0795,0.0,0.0
0.20877,7.0795,0.0,0.0
0.22256,7.0795,0.0,0.0
0.23726,7.0795,0.0,0.0
0.25293,7.0795,0.0,0.0
0.26964,7.0795,0.0,0.0
0.28745,7.0795,0.0,0.0
0.30643,7.0795,0.0,0.0
0.32667,7.0795,0.0,0.0
0.34825,7.0795,0.0,0.0
0.37125,7.0795,0.0,0.0
0.39577,7.0795,229290.0,129180.0
0.42191,7.0795,58153000.0,15097000.0
0.44978,7.0795,453150000.0,83063000.0
0.47949,7.0795,1015400000.0,123680000.0
0.51116,7.0795,2668800000.0,223380000.0
0.54492,7.0795,5694100000.0,352460000.0
0.58091,7.0795,9519500000.0,435990000.0
0.61928,7.0795,15012000000.0,523920000.0
0.66019,7.0795,22951000000.0,670170000.0
0.70379,7.0795,32109000000.0,777040000.0
0.75028,7.0795,40862000000.0,841760000.0
0.79983,7.0795,50563000000.0,920250000.0
0.85266,7.0795,59828000000.0,975200000.0
0.90898,7.0795,68781000000.0,1024800000.0
0.96902,7.0795,73510000000.0,1014400000.0
1.033,7.0795,79506000000.0,1009700000.0
1.1013,7.0795,84609000000.0,1006800000.0
1.174,7.0795,81431000000.0,936460000.0
1.2515,7.0795,77390000000.0,889990000.0
1.3342,7.0795,70539000000.0,797090000.0
1.4223,7.0795,68502000000.0,767220000.0
1.5163,7.0795,62844000000.0,691290000.0
1.6164,7.0795,55857000000.0,625600000.0
1.7232,7.0795,49317000000.0,557280000.0
1.837,7.0795,42016000000.0,495790000.0
1.9583,7.0795,34894000000.0,436180000.0
2.0877,7.0795,28187000000.0,377710000.0
2.2256,7.0795,22384000000.0,324560000.0
2.3726,7.0795,18008000000.0,279120000.0
2.5293,7.0795,15187000000.0,250580000.0
2.6964,7.0795,12213000000.0,216170000.0
2.8745,7.0795,10089000000.0,187660000.0
3.0643,7.0795,8324000000.0,167310000.0
3.2667,7.0795,7133300000.0,145520000.0
3.4825,7.0795,6143100000.0,133300000.0
3.7125,7.0795,5107300000.0,116450000.0
3.9577,7.0795,4493400000.0,106940000.0
4.2191,7.0795,3648400000.0,89021000.0
4.4978,7.0795,3214100000.0,80995000.0
4.7949,7.0795,2778800000.0,74472000.0
5.1116,7.0795,2318600000.0,60747000.0
5.4492,7.0795,1978300000.0,54403000.0
5.8091,7.0795,1678300000.0,49343000.0
6.1928,7.0795,1402800000.0,41802000.0
6.6019,7.0795,1104100000.0,35109000.0
7.0379,7.0795,965800000.0,31872000.0
7.5028,7.0795,748060000.0,27379000.0
7.9983,7.0795,686750000.0,24723000.0
8.5266,7.0795,605080000.0,25776000.0
9.0898,7.0795,456750000.0,18818000.0
9.6902,7.0795,347970000.0,16215000.0
10.33,7.0795,312630000.0,15288000.0
11.013,7.0795,242400000.0,13356000.0
11.74,7.0795,188370000.0,10794000.0
12.515,7.0795,146180000.0,8376300.0
13.342,7.0795,101180000.0,6880600.0
14.223,7.0795,79967000.0,5781600.0
15.163,7.0795,69856000.0,5497700.0
16.164,7.0795,50195000.0,4974400.0
17.232,7.0795,31876000.0,3551000.0
18.37,7.0795,26685000.0,3314300.0
19.583,7.0795,18272000.0,1995300.0
20.877,7.0795,14370000.0,1883900.0
22.256,7.0795,14077000.0,2470500.0
23.726,7.0795,7206500.0,1339000.0
25.293,7.0795,4472300.0,801890.0
26.964,7.0795,9014800.0,2277100.0
28.745,7.0795,3707300.0,664350.0
30.643,7.0795,3003000.0,854050.0
32.667,7.0795,2250600.0,469700.0
34.825,7.0795,1423200.0,370310.0
37.125,7.0795,1358100.0,370220.0
39.577,7.0795,1822400.0,608680.0
42.191,7.0795,1954300.0,502450.0
44.978,7.0795,1494300.0,475630.0
47.949,7.0795,992540.0,293890.0
51.116,7.0795,825150.0,234430.0
54.492,7.0795,921820.0,324480.0
58.091,7.0795,471400.0,157310.0
61.928,7.0795,178220.0,64623.0
66.019,7.0795,323470.0,174480.0
70.379,7.0795,94579.0,56360.0
75.028,7.0795,45904.0,27538.0
79.983,7.0795,17229.0,12183.0
85.266,7.0795,8077.8,8077.8
90.898,7.0795,0.0,0.0
96.902,7.0795,0.0,0.0
103.3,7.0795,0.0,0.0
110.13,7.0795,0.0,0.0
117.4,7.0795,0.0,0.0
125.15,7.0795,0.0,0.0
133.42,7.0795,0.0,0.0
142.23,7.0795,0.0,0.0
151.63,7.0795,0.0,0.0
161.64,7.0795,0.0,0.0
172.32,7.0795,0.0,0.0
183.7,7.0795,0.0,0.0
195.83,7.0795,0.0,0.0
208.77,7.0795,0.0,0.0
222.56,7.0795,0.0,0.0
237.26,7.0795,0.0,0.0
252.93,7.0795,0.0,0.0
269.64,7.0795,0.0,0.0
287.45,7.0795,0.0,0.0
306.43,7.0795,0.0,0.0
326.67,7.0795,0.0,0.0
348.25,7.0795,0.0,0.0
371.25,7.0795,0.0,0.0
395.77,7.0795,0.0,0.0
421.91,7.0795,0.0,0.0
449.78,7.0795,0.0,0.0
479.49,7.0795,0.0,0.0
511.16,7.0795,0.0,0.0
544.92,7.0795,0.0,0.0
580.91,7.0795,0.0,0.0
619.28,7.0795,0.0,0.0
660.19,7.0795,0.0,0.0
703.79,7.0795,0.0,0.0
750.28,7.0795,0.0,0.0
799.83,7.0795,0.0,0.0
852.66,7.0795,0.0,0.0
908.98,7.0795,0.0,0.0
969.02,7.0795,0.0,0.0
1033.0,7.0795,0.0,0.0
1101.3,7.0795,0.0,0.0
1174.0,7.0795,0.0,0.0
1251.5,7.0795,0.0,0.0
1334.2,7.0795,0.0,0.0
1422.3,7.0795,0.0,0.0
1516.3,7.0795,0.0,0.0
1616.4,7.0795,0.0,0.0
1723.2,7.0795,0.0,0.0
1837.0,7.0795,0.0,0.0
1958.3,7.0795,0.0,0.0
2087.7,7.0795,0.0,0.0
2225.6,7.0795,0.0,0.0
2372.6,7.0795,0.0,0.0
2529.3,7.0795,0.0,0.0
2696.4,7.0795,0.0,0.0
2874.5,7.0795,0.0,0.0
3064.3,7.0795,0.0,0.0
3266.7,7.0795,0.0,0.0
3482.5,7.0795,0.0,0.0
3712.5,7.0795,0.0,0.0
3957.7,7.0795,0.0,0.0
4219.1,7.0795,0.0,0.0
4497.8,7.0795,0.0,0.0
4794.9,7.0795,0.0,0.0
5111.6,7.0795,0.0,0.0
5449.2,7.0795,0.0,0.0
5809.1,7.0795,0.0,0.0
6192.8,7.0795,0.0,0.0
6601.9,7.0795,0.0,0.0
7037.9,7.0795,0.0,0.0
7502.8,7.0795,0.0,0.0
7998.3,7.0795,0.0,0.0
8526.6,7.0795,0.0,0.0
9089.8,7.0795,0.0,0.0
9690.2,7.0795,0.0,0.0
55000.0,7.0795,0.0,0.0
550000.0,7.0795,0.0,0.0
5500000.0,7.0795,0.0,0.0
