t_us,E_eV,f,s
0.05,0.39811,0.0,0.0
0.1033,0.39811,0.0,0.0
0.11013,0.39811,0.0,0.0
0.1174,0.39811,0.0,0.0
0.12515,0.39811,0.0,0.0
0.13342,0.39811,0.0,0.0
0.14223,0.39811,0.0,0.0
0.15163,0.39811,0.0,0.0
0.16164,0.39811,0.0,0.0
0.17232,0.39811,0.0,0.0
0.1837,0.39811,0.0,0.0
0.19583,0.39811,0.0,0.0
0.20877,0.39811,0.0,0.0
0.22256,0.39811,0.0,0.0
0.23726,0.39811,0.0,0.0
0.25293,0.39811,0.0,0.0
0.26964,0.39811,0.0,0.0
0.28745,0.39811,0.0,0.0
0.30643,0.39811,0.0,0.0
0.32667,0.39811,0.0,0.0
0.34825,0.39811,0.0,0.0
0.37125,0.39811,0.0,0.0
0.39577,0.39811,0.0,0.0
0.42191,0.39811,0.0,0.0
0.44978,0.39811,0.0,0.0
0.47949,0.39811,0.0,0.0
0.51116,0.39811,0.0,0.0
0.54492,0.39811,0.0,0.0
0.58091,0.39811,0.0,0.0
0.61928,0.39811,0.0,0.0
0.66019,0.39811,0.0,0.0
0.70379,0.39811,0.0,0.0
0.75028,0.39811,0.0,0.0
0.79983,0.39811,0.0,0.0
0.85266,0.39811,0.0,0.0
0.90898,0.39811,0.0,0.0
0.96902,0.39811,0.0,0.0
1.033,0.39811,0.0,0.0
1.1013,0.39811,0.0,0.0
1.174,0.39811,0.0,0.0
1.2515,0.39811,0.0,0.0
1.3342,0.39811,0.0,0.0
1.4223,0.39811,0.0,0.0
1.5163,0.39811,0.0,0.0
1.6164,0.39811,8536000.0,7587700.0
1.7232,0.39811,625990000.0,289830000.0
1.837,0.39811,2194700000.0,384950000.0
1.9583,0.39811,9764500000.0,1822100000.0
2.0877,0.39811,15470000000.0,1624300000.0
2.2256,0.39811,28124000000.0,2815300000.0
2.3726,0.39811,46367000000.0,3208600000.0
2.5293,0.39811,65770000000.0,3821200000.0
2.6964,0.39811,92041000000.0,4325900000.0
2.8745,0.39811,116610000000.0,4781000000.0
3.0643,0.39811,147110000000.0,5398800000.0
3.2667,0.39811,175810000000.0,5678800000.0
3.4825,0.39811,203120000000.0,5768500000.0
3.7125,0.39811,231780000000.0,11751000000.0
3.9577,0.39811,235850000000.0,5778200000.0
4.2191,0.39811,237720000000.0,5467500000.0
4.4978,0.39811,235940000000.0,5167200000.0
4.7949,0.39811,233010000000.0,5079700000.0
5.1116,0.39811,209740000000.0,4572200000.0
5.4492,0.39811,198960000000.0,4357300000.0
5.8091,0.39811,179700000000.0,4025400000.0
6.1928,0.39811,161320000000.0,3758800000.0
6.6019,0.39811,128440000000.0,3082500000.0
7.0379,0.39811,111980000000.0,2866700000.0
7.5028,0.39811,91878000000.0,2434800000.0
7.9983,0.39811,76689000000.0,2139600000.0
8.5266,0.39811,59577000000.0,1775400000.0
9.0898,0.39811,51712000000.0,1691000000.0
9.6902,0.39811,39117000000.0,1466900000.0
10.33,0.39811,31393000000.0,1170900000.0
11.013,0.39811,23064000000.0,915640000.0
11.74,0.39811,22192000000.0,947620000.0
12.515,0.39811,18225000000.0,843810000.0
13.342,0.39811,14295000000.0,701870000.0
14.223,0.39811,12470000000.0,648460000.0
15.163,0.39811,8857600000.0,485400000.0
16.164,0.39811,7323500000.0,416700000.0
17.232,0.39811,6807100000.0,405710000.0
18.37,0.39811,5304900000.0,357550000.0
19.583,0.39811,4052100000.0,349290000.0
20.877,0.39811,2825700000.0,224080000.0
22.256,0.39811,3003200000.0,300020000.0
23.726,0.39811,1998000000.0,168430000.0
25.293,0.39811,1772000000.0,189250000.0
26.964,0.39811,1176400000.0,119760000.0
28.745,0.39811,753720000.0,89919000.0
30.643,0.39811,648860000.0,72088000.0
32.667,0.39811,458770000.0,57575000.0
34.825,0.39811,452770000.0,76066000.0
37.125,0.39811,314240000.0,46507000.0
39.577,0.39811,241790000.0,44489000.0
42.191,0.39811,128900000.0,25341000.0
44.978,0.39811,112530000.0,21482000.0
47.949,0.39811,82162000.0,20220000.0
51.116,0.39811,47382000.0,10761000.0
54.492,0.39811,64788000.0,20654000.0
58.091,0.39811,39347000.0,14975000.0
61.928,0.39811,24414000.0,11091000.0
66.019,0.39811,12540000.0,3879900.0
70.379,0.39811,18109000.0,7863000.0
75.028,0.39811,2797300.0,1488200.0
79.983,0.39811,965460.0,685380.0
85.266,0.39811,2996200.0,1417500.0
90.898,0.39811,5926600.0,2829400.0
96.902,0.39811,3200200.0,2406900.0
103.3,0.39811,1520700.0,1076800.0
110.13,0.39811,10104000.0,9838000.0
117.4,0.39811,398090.0,306650.0
125.15,0.39811,97858.0,97858.0
133.42,0.39811,426940.0,347490.0
142.23,0.39811,687470.0,516910.0
151.63,0.39811,0.0,0.0
161.64,0.39811,194180.0,194180.0
