t_us,E_eV,f,s
0.05,199530.0,0.0,0.0
0.1033,199530.0,20718000.0,277630.0
0.11013,199530.0,15964000.0,237870.0
0.1174,199530.0,12457000.0,201810.0
0.12515,199530.0,9353700.0,168370.0
0.13342,199530.0,6945400.0,138910.0
0.14223,199530.0,4969100.0,112300.0
0.15163,199530.0,3643300.0,95091.0
0.16164,199530.0,2490400.0,74214.0
0.17232,199530.0,1714800.0,61046.0
0.1837,199530.0,1093100.0,46892.0
0.19583,199530.0,711480.0,36855.0
0.20877,199530.0,435220.0,26548.0
0.22256,199530.0,248330.0,18476.0
0.23726,199530.0,189330.0,17646.0
0.25293,199530.0,105380.0,11993.0
0.26964,199530.0,93879.0,14194.0
0.28745,199530.0,63113.0,9946.5
0.30643,199530.0,36623.0,7394.2
0.32667,199530.0,22711.0,4294.6
0.34825,199530.0,34163.0,6897.5
0.37125,199530.0,18904.0,4637.1
0.39577,199530.0,11372.0,3379.8
0.42191,199530.0,13188.0,3606.9
0.44978,199530.0,8115.0,3099.1
0.47949,199530.0,2688.7,1124.7
0.51116,199530.0,1807.7,1209.5
0.54492,199530.0,0.0,0.0
0.58091,199530.0,42.054,42.054
0.61928,199530.0,378.74,378.74
0.66019,199530.0,0.0,0.0
0.70379,199530.0,0.0,0.0
0.75028,199530.0,0.0,0.0
0.79983,199530.0,0.0,0.0
0.85266,199530.0,0.0,0.0
0.90898,199530.0,0.0,0.0
0.96902,199530.0,0.0,0.0
1.033,199530.0,0.0,0.0
1.1013,199530.0,0.0,0.0
1.174,199530.0,0.0,0.0
1.2515,199530.0,0.0,0.0
1.3342,199530.0,0.0,0.0
1.4223,199530.0,0.0,0.0
1.5163,199530.0,0.0,0.0
1.6164,199530.0,0.0,0.0
1.7232,199530.0,0.0,0.0
1.837,199530.0,0.0,0.0
1.9583,199530.0,0.0,0.0
2.0877,199530.0,0.0,0.0
2.2256,199530.0,0.0,0.0
2.3726,199530.0,0.0,0.0
2.5293,199530.0,0.0,0.0
2.6964,199530.0,0.0,0.0
2.8745,199530.0,0.0,0.0
3.0643,199530.0,0.0,0.0
3.2667,199530.0,0.0,0.0
3.4825,199530.0,0.0,0.0
3.7125,199530.0,0.0,0.0
3.9577,199530.0,0.0,0.0
4.2191,199530.0,0.0,0.0
4.4978,199530.0,0.0,0.0
4.7949,199530.0,0.0,0.0
5.1116,199530.0,0.0,0.0
5.4492,199530.0,0.0,0.0
5.8091,199530.0,0.0,0.0
6.1928,199530.0,0.0,0.0
6.6019,199530.0,0.0,0.0
7.0379,199530.0,0.0,0.0
7.5028,199530.0,0.0,0.0
7.9983,199530.0,0.0,0.0
8.5266,199530.0,0.0,0.0
9.0898,199530.0,0.0,0.0
9.6902,199530.0,0.0,0.0
10.33,199530.0,0.0,0.0
11.013,199530.0,0.0,0.0
11.74,199530.0,0.0,0.0
12.515,199530.0,0.0,0.0
13.342,199530.0,0.0,0.0
14.223,199530.0,0.0,0.0
15.163,199530.0,0.0,0.0
16.164,199530.0,0.0,0.0
17.232,199530.0,0.0,0.0
18.37,199530.0,0.0,0.0
19.583,199530.0,0.0,0.0
20.877,199530.0,0.0,0.0
22.256,199530.0,0.0,0.0
23.726,199530.0,0.0,0.0
25.293,199530.0,0.0,0.0
26.964,199530.0,0.0,0.0
28.745,199530.0,0.0,0.0
30.643,199530.0,0.0,0.0
32.667,199530.0,0.0,0.0
34.825,199530.0,0.0,0.0
37.125,199530.0,0.0,0.0
39.577,199530.0,0.0,0.0
42.191,199530.0,0.0,0.0
44.978,199530.0,0.0,0.0
47.949,199530.0,0.0,0.0
51.116,199530.0,0.0,0.0
54.492,199530.0,0.0,0.0
58.091,199530.0,0.0,0.0
61.928,199530.0,0.0,0.0
66.019,199530.0,0.0,0.0
70.379,199530.0,0.0,0.0
75.028,199530.0,0.0,0.0
79.983,199530.0,0.0,0.0
85.266,199530.0,0.0,0.0
90.898,199530.0,0.0,0.0
96.902,199530.0,0.0,0.0
103.3,199530.0,0.0,0.0
110.13,199530.0,0.0,0.0
117.4,199530.0,0.0,0.0
125.15,199530.0,0.0,0.0
133.42,199530.0,0.0,0.0
142.23,199530.0,0.0,0.0
151.63,199530.0,0.0,0.0
161.64,199530.0,0.0,0.0
172.32,199530.0,0.0,0.0
183.7,199530.0,0.0,0.0
195.83,199530.0,0.0,0.0
208.77,199530.0,0.0,0.0
222.56,199530.0,0.0,0.0
237.26,199530.0,0.0,0.0
252.93,199530.0,0.0,0.0
269.64,199530.0,0.0,0.0
287.45,199530.0,0.0,0.0
306.43,199530.0,0.0,0.0
326.67,199530.0,0.0,0.0
348.25,199530.0,0.0,0.0
371.25,199530.0,0.0,0.0
395.77,199530.0,0.0,0.0
421.91,199530.0,0.0,0.0
449.78,199530.0,0.0,0.0
479.49,199530.0,0.0,0.0
511.16,199530.0,0.0,0.0
