t_us,E_eV,f,s
0.05,89.125,0.0,0.0
0.1033,89.125,0.0,0.0
0.11013,89.125,0.0,0.0
0.1174,89.125,0.0,0.0
0.12515,89.125,2637500.0,1862900.0
0.13342,89.125,18786000.0,8590900.0
0.14223,89.125,81784000.0,17747000.0
0.15163,89.125,239800000.0,27601000.0
0.16164,89.125,604320000.0,47983000.0
0.17232,89.125,1233000000.0,76443000.0
0.1837,89.125,2196100000.0,98606000.0
0.19583,89.125,3804700000.0,138870000.0
0.20877,89.125,5468500000.0,161870000.0
0.22256,89.125,7937100000.0,187320000.0
0.23726,89.125,10720000000.0,215480000.0
0.25293,89.125,13602000000.0,238030000.0
0.26964,89.125,16111000000.0,251330000.0
0.28745,89.125,19145000000.0,268040000.0
0.30643,89.125,20779000000.0,270130000.0
0.32667,89.125,22744000000.0,272930000.0
0.34825,89.125,23681000000.0,262860000.0
0.37125,89.125,23435000000.0,253100000.0
0.39577,89.125,22691000000.0,240520000.0
0.42191,89.125,22543000000.0,232190000.0
0.44978,89.125,21126000000.0,211260000.0
0.47949,89.125,19205000000.0,192050000.0
0.51116,89.125,17220000000.0,173920000.0
0.54492,89.125,15178000000.0,157850000.0
0.58091,89.125,12856000000.0,138850000.0
0.61928,89.125,10451000000.0,122270000.0
0.66019,89.125,8295300000.0,102860000.0
0.70379,89.125,7060000000.0,93192000.0
0.75028,89.125,5722700000.0,80690000.0
0.79983,89.125,4757100000.0,70881000.0
0.85266,89.125,3983100000.0,62933000.0
0.90898,89.125,3173900000.0,54273000.0
0.96902,89.125,2658000000.0,46781000.0
1.033,89.125,2180100000.0,40767000.0
1.1013,89.125,1871000000.0,36297000.0
1.174,89.125,1489500000.0,30535000.0
1.2515,89.125,1278600000.0,26850000.0
1.3342,89.125,1127600000.0,24808000.0
1.4223,89.125,920410000.0,20709000.0
1.5163,89.125,758540000.0,18129000.0
1.6164,89.125,627910000.0,15572000.0
1.7232,89.125,554240000.0,15020000.0
1.837,89.125,457460000.0,13129000.0
1.9583,89.125,372590000.0,10544000.0
2.0877,89.125,317590000.0,9813600.0
2.2256,89.125,257650000.0,8528300.0
2.3726,89.125,190960000.0,7161100.0
2.5293,89.125,175460000.0,6825300.0
2.6964,89.125,132480000.0,5338900.0
2.8745,89.125,110680000.0,5135700.0
3.0643,89.125,78444000.0,3482900.0
3.2667,89.125,63212000.0,3192200.0
3.4825,89.125,50036000.0,2696900.0
3.7125,89.125,39780000.0,2402700.0
3.9577,89.125,33109000.0,2201700.0
4.2191,89.125,22405000.0,1736400.0
4.4978,89.125,14335000.0,1410600.0
4.7949,89.125,11409000.0,1075800.0
5.1116,89.125,10169000.0,1018000.0
5.4492,89.125,5450500.0,712390.0
5.8091,89.125,3356000.0,438960.0
6.1928,89.125,3774300.0,476310.0
6.6019,89.125,3347000.0,845780.0
7.0379,89.125,3015000.0,525820.0
7.5028,89.125,946620.0,220180.0
7.9983,89.125,1031900.0,270870.0
8.5266,89.125,669750.0,180160.0
9.0898,89.125,503490.0,162530.0
9.6902,89.125,511510.0,144810.0
10.33,89.125,594370.0,249750.0
11.013,89.125,457450.0,118980.0
11.74,89.125,318660.0,136360.0
12.515,89.125,444560.0,110160.0
13.342,89.125,352850.0,121840.0
14.223,89.125,507040.0,138420.0
15.163,89.125,220890.0,75678.0
16.164,89.125,196330.0,80397.0
17.232,89.125,100920.0,42990.0
18.37,89.125,22788.0,10147.0
19.583,89.125,39267.0,19951.0
20.877,89.125,25830.0,13310.0
22.256,89.125,0.0,0.0
23.726,89.125,1035.9,1035.9
25.293,89.125,0.0,0.0
26.964,89.125,0.0,0.0
28.745,89.125,0.0,0.0
30.643,89.125,0.0,0.0
32.667,89.125,0.0,0.0
34.825,89.125,0.0,0.0
