t_us,E_eV,f,s
0.05,0.089125,0.0,0.0
0.1033,0.089125,0.0,0.0
0.11013,0.089125,0.0,0.0
0.1174,0.089125,0.0,0.0
0.12515,0.089125,0.0,0.0
0.13342,0.089125,0.0,0.0
0.14223,0.089125,0.0,0.0
0.15163,0.089125,0.0,0.0
0.16164,0.089125,0.0,0.0
0.17232,0.089125,0.0,0.0
0.1837,0.089125,0.0,0.0
0.19583,0.089125,0.0,0.0
0.20877,0.089125,0.0,0.0
0.22256,0.089125,0.0,0.0
0.23726,0.089125,0.0,0.0
0.25293,0.089125,0.0,0.0
0.26964,0.089125,0.0,0.0
0.28745,0.089125,0.0,0.0
0.30643,0.089125,0.0,0.0
0.32667,0.089125,0.0,0.0
0.34825,0.089125,0.0,0.0
0.37125,0.089125,0.0,0.0
0.39577,0.089125,0.0,0.0
0.42191,0.089125,0.0,0.0
0.44978,0.089125,0.0,0.0
0.47949,0.089125,0.0,0.0
0.51116,0.089125,0.0,0.0
0.54492,0.089125,0.0,0.0
0.58091,0.089125,0.0,0.0
0.61928,0.089125,0.0,0.0
0.66019,0.089125,0.0,0.0
0.70379,0.089125,0.0,0.0
0.75028,0.089125,0.0,0.0
0.79983,0.089125,0.0,0.0
0.85266,0.089125,0.0,0.0
0.90898,0.089125,0.0,0.0
0.96902,0.089125,0.0,0.0
1.033,0.089125,0.0,0.0
1.1013,0.089125,0.0,0.0
1.174,0.089125,0.0,0.0
1.2515,0.089125,0.0,0.0
1.3342,0.089125,0.0,0.0
1.4223,0.089125,0.0,0.0
1.5163,0.089125,0.0,0.0
1.6164,0.089125,0.0,0.0
1.7232,0.089125,0.0,0.0
1.837,0.089125,0.0,0.0
1.9583,0.089125,0.0,0.0
2.0877,0.089125,0.0,0.0
2.2256,0.089125,0.0,0.0
2.3726,0.089125,0.0,0.0
2.5293,0.089125,0.0,0.0
2.6964,0.089125,0.0,0.0
2.8745,0.089125,0.0,0.0
3.0643,0.089125,0.0,0.0
3.2667,0.089125,10301.0,8831.9
3.4825,0.089125,332170000.0,177840000.0
3.7125,0.089125,2977500000.0,929280000.0
3.9577,0.089125,7338400000.0,1245300000.0
4.2191,0.089125,17742000000.0,2035000000.0
4.4978,0.089125,37398000000.0,3100300000.0
4.7949,0.089125,66538000000.0,4231800000.0
5.1116,0.089125,106300000000.0,5081200000.0
5.4492,0.089125,140320000000.0,5486500000.0
5.8091,0.089125,188700000000.0,6302700000.0
6.1928,0.089125,234880000000.0,6553000000.0
6.6019,0.089125,274720000000.0,6758200000.0
7.0379,0.089125,327530000000.0,7205600000.0
7.5028,0.089125,363290000000.0,7084200000.0
7.9983,0.089125,409200000000.0,7324700000.0
8.5266,0.089125,422000000000.0,7089600000.0
9.0898,0.089125,429920000000.0,6878800000.0
9.6902,0.089125,410350000000.0,6319400000.0
10.33,0.089125,400760000000.0,5971300000.0
11.013,0.089125,357120000000.0,5428200000.0
11.74,0.089125,300490000000.0,4777700000.0
12.515,0.089125,232420000000.0,4067300000.0
13.342,0.089125,189820000000.0,3492700000.0
14.223,0.089125,158290000000.0,3165800000.0
15.163,0.089125,117140000000.0,2542000000.0
16.164,0.089125,89240000000.0,2159600000.0
17.232,0.089125,73898000000.0,1995200000.0
18.37,0.089125,55650000000.0,1602700000.0
19.583,0.089125,47342000000.0,1425000000.0
20.877,0.089125,37380000000.0,1226100000.0
22.256,0.089125,29368000000.0,1063100000.0
23.726,0.089125,23672000000.0,913730000.0
25.293,0.089125,17787000000.0,757720000.0
26.964,0.089125,14623000000.0,725310000.0
28.745,0.089125,11751000000.0,598130000.0
30.643,0.089125,7768600000.0,467670000.0
32.667,0.089125,6474000000.0,418870000.0
34.825,0.089125,4127800000.0,298440000.0
37.125,0.089125,3174100000.0,280910000.0
39.577,0.089125,2490800000.0,227410000.0
42.191,0.089125,1661900000.0,173170000.0
44.978,0.089125,1261400000.0,158680000.0
47.949,0.089125,987800000.0,137110000.0
51.116,0.089125,685670000.0,94622000.0
54.492,0.089125,658960000.0,96735000.0
58.091,0.089125,422430000.0,73377000.0
61.928,0.089125,262270000.0,66931000.0
66.019,0.089125,203820000.0,55621000.0
70.379,0.089125,116040000.0,31261000.0
75.028,0.089125,54976000.0,19176000.0
79.983,0.089125,78075000.0,21260000.0
85.266,0.089125,46548000.0,17604000.0
90.898,0.089125,58608000.0,19429000.0
96.902,0.089125,11574000.0,4989500.0
103.3,0.089125,26578000.0,13807000.0
110.13,0.089125,23901000.0,9753800.0
117.4,0.089125,21604000.0,13159000.0
125.15,0.089125,9866600.0,7217400.0
133.42,0.089125,5243600.0,4044400.0
142.23,0.089125,8458300.0,4537000.0
151.63,0.089125,13321000.0,6944200.0
161.64,0.089125,8.9627e-13,8.9627e-13
172.32,0.089125,0.0,0.0
183.7,0.089125,2524100.0,2524100.0
195.83,0.089125,1.4144e-13,1.4144e-13
208.77,0.089125,263540.0,263540.0
222.56,0.089125,2116300.0,1512700.0
237.26,0.089125,0.0,0.0
252.93,0.089125,0.0,0.0
269.64,0.089125,0.0,0.0
287.45,0.089125,0.0,0.0
306.43,0.089125,0.0,0.0
326.67,0.089125,1239200.0,1239200.0
348.25,0.089125,0.0,0.0
371.25,0.089125,456770.0,456770.0
395.77,0.089125,0.0,0.0
421.91,0.089125,0.0,0.0
449.78,0.089125,474090.0,474090.0
479.49,0.089125,719520.0,511430.0
511.16,0.089125,0.0,0.0
544.92,0.089125,0.0,0.0
580.91,0.089125,0.0,0.0
619.28,0.089125,0.0,0.0
660.19,0.089125,0.0,0.0
703.79,0.089125,316730.0,316730.0
750.28,0.089125,0.0,0.0
799.83,0.089125,0.0,0.0
852.66,0.089125,0.0,0.0
908.98,0.089125,169200.0,169200.0
969.02,0.089125,0.0,0.0
1033.0,0.089125,0.0,0.0
1101.3,0.089125,0.0,0.0
1174.0,0.089125,225770.0,225770.0
1251.5,0.089125,0.0,0.0
1334.2,0.089125,156820.0,156820.0
1422.3,0.089125,215860.0,215860.0
1516.3,0.089125,0.0,0.0
1616.4,0.089125,0.0,0.0
1723.2,0.089125,0.0,0.0
1837.0,0.089125,0.0,0.0
1958.3,0.089125,0.0,0.0
2087.7,0.089125,0.0,0.0
2225.6,0.089125,0.0,0.0
2372.6,0.089125,0.0,0.0
2529.3,0.089125,0.0,0.0
2696.4,0.089125,0.0,0.0
2874.5,0.089125,0.0,0.0
3064.3,0.089125,0.0,0.0
3266.7,0.089125,0.0,0.0
3482.5,0.089125,0.0,0.0
3712.5,0.089125,0.0,0.0
3957.7,0.089125,0.0,0.0
4219.1,0.089125,0.0,0.0
4497.8,0.089125,0.0,0.0
4794.9,0.089125,0.0,0.0
5111.6,0.089125,0.0,0.0
5449.2,0.089125,0.0,0.0
5809.1,0.089125,0.0,0.0
6192.8,0.089125,0.0,0.0
6601.9,0.089125,0.0,0.0
7037.9,0.089125,0.0,0.0
7502.8,0.089125,0.0,0.0
7998.3,0.089125,0.0,0.0
8526.6,0.089125,0.0,0.0
9089.8,0.089125,0.0,0.0
9690.2,0.089125,0.0,0.0
55000.0,0.089125,0.0,0.0
550000.0,0.089125,0.0,0.0
5500000.0,0.089125,0.0,0.0
